d,Delta,G,L,n_dirs,h,A_true,envelope,rho_theory,rho_emp,vector_radius_error,V_dir,h_ref,W1_low,W1_high,W01_low,W01_high
10000,0.0001,10.0,1.0,128,1e-06,103.11129446073484,250020.00239998,2500.7499290095,1.028109488036802,1028212.2989856056,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,3e-06,103.11129446073484,27797.783378397784,277.8611387966122,1.028109488036802,1028212.2989856056,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,1e-05,103.5855178707053,2520.0420079000096,25.007899450086992,1.0328254130627217,1032928.695604028,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,3e-05,71.23898079545185,298.13984967778777,2.7822128278941003,0.7117476123736528,711818.7871348902,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,0.0001,8.658893546047281,49.00279990001,0.2900949937006299,0.0864491633560691,86457.80827240471,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,0.0003,3.3992466987430423,58.78697767778777,0.3879661210767813,0.0339207638166676,33924.155893049305,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,0.001,25.120791446771324,420.33199990001,4.00450086991301,0.2510004464921279,251025.5465367771,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,0.003,224.68579382760103,3620.749777677788,36.01827894099479,2.245127490569914,2245352.003318971,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,0.01,2495.302798573716,40028.00449990001,400.20003700629934,24.933618486783413,24936111.84863209,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,0.03,22456.613905933034,360092.00227767776,3601.800110767812,224.39142515646236,224413864.298978,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,0.1,249523.2159217263,4000820.0020249,40020.0012001301,2493.290773568438,2493540102.645795,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,0.3,2245711.567978605,36007220.00200268,360180.0107989479,22439.643710190863,22441887674.56188,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.0001,10.0,1.0,128,1.0,24952350.673995428,400080020.00200015,4002000.1199880047,249329.3741762984,249354307113.71603,1000100.0,0.0001581059783023,5.026222518558473e-05,0.0004973416971222,,
10000,0.001,1.0,0.1,128,1e-08,1.0311129446073486,2500000002.0002,2500749925.007499,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,3e-08,1.0311129446073486,277777779.77797776,277861102.77861106,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,1e-07,1.0311129446073486,25000002.000200037,25007499.250075035,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,3e-07,1.0311129446073486,2777779.777978128,2778611.0277864705,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,1e-06,1.0311129446073486,250002.0002039908,250074.992504752,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,3e-06,1.0311129446073486,27779.778013774976,27786.1103138791,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,1e-05,1.0311129446073486,2502.0006000700005,2500.750325207511,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,3e-05,1.0311129446073486,279.7815784877788,277.8647045787191,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,0.0001,1.0358492938850776,27.040207990001,25.047519251274878,1.03281932665263,10329.226085852952,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,0.0003,0.7386433898854654,5.138049767778778,3.138791038585031,0.7379831323424708,7380.56930655705,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,0.001,0.4055766064483682,6.2509999900010005,4.252075112488752,0.4050568740303106,4050.973797177137,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,0.003,2.333477900125751,38.035177767778784,36.04578719016988,2.331325555083422,23315.586876389305,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,0.01,25.000907141118155,402.0826999900011,400.2025127487252,24.98134036512355,249838.3849916006,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,0.03,224.62182800671752,3602.720477767779,3601.800385850304,224.4472756937741,2244697.204213435,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,0.1,2495.2550345669206,40010.000224990006,40020.00122488752,2493.313791317957,24935631.22697089,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,0.3,22456.967484535224,360074.0002027678,360180.0108016987,22439.49534403233,224417392.9356673,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,0.1,128,1.0,249523.5921153644,4000802.00020024,4002000.119988253,249329.4596360911,2493543925.820547,10001.0,0.0004999750031245,,,,
10000,0.001,1.0,1.0,128,1e-08,1.0311129446073486,2500000020.0019994,2500749925.007499,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,3e-08,1.0311129446073486,277777797.77977806,277861102.7786114,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,1e-07,1.0311129446073486,25000020.002003904,25007499.250078995,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,3e-07,1.0311129446073486,2777797.779813685,2778611.0278221285,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,1e-06,1.0311129446073486,250020.00239998,250074.99290095,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,3e-06,1.0311129446073486,27797.783378397784,27786.113879661207,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,1e-05,1.0311129446073486,2520.0420079000096,2500.7899450086998,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,3e-05,1.0311129446073486,298.13984967778777,278.22128278941,1.0281094880368018,10282.122989856054,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,0.0001,1.0357911380819946,49.00279990001,29.009499370063,1.0327591535151466,10328.62429430498,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,0.0003,3.259651181684529,58.78697767778777,38.79661210767812,3.257578019014178,32579.037768160797,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,0.001,29.746261654261,420.33199990001,400.4500869913009,29.7205637228372,297235.3577920949,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,0.003,229.22068137522345,3620.749777677788,3601.827894099479,229.0380005931597,2290609.04393219,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,0.01,2499.5535014094703,40028.00449990001,40020.003700629946,2497.605318573492,24978550.791053485,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,0.03,22461.625219860733,360092.00227767776,360180.01107678126,22444.15482821992,224463992.4370274,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,0.1,249525.02581016347,4000820.0020249,4002000.1200130098,249330.8985645811,2493558316.5443754,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,0.3,2245700.220420337,36007220.00200268,36018001.0798948,2243952.9989142567,22441773942.141483,10001.0,0.0001581059783023,,,,
10000,0.001,1.0,1.0,128,1.0,24952362.24917202,400080020.00200015,400200011.99880046,24932949.06264909,249354423575.55356,10001.0,0.0001581059783023,,,,
10000,0.001,10.0,0.1,128,1e-08,103.11129446073484,250000000020.00195,2500749925.007499,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,3e-08,103.11129446073484,27777777797.779778,277861102.77861106,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,1e-07,103.11129446073484,2500000020.002,25007499.250074998,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,3e-07,103.11129446073484,277777797.77977806,2778611.0277861143,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,1e-06,103.11129446073484,25000020.0020039,250074.99250079,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,3e-06,103.11129446073484,2777797.7798136845,27786.11027822128,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,1e-05,103.11129446073484,250020.00239997997,2500.7499290094997,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,3e-05,103.11129446073484,27797.783378397784,277.8611387966122,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,0.0001,103.58551790747742,2520.0420079000096,25.007899450086992,1.032825413428479,1032928.6959698217,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,0.0003,71.23898608798538,298.13984967778777,2.7822128278941003,0.7117476652993034,711818.8400658334,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,0.001,8.658894702697589,49.00279990001,0.2900949937006299,0.0864491749517704,86457.8198692656,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,0.003,3.3986759772840927,58.78697767778778,0.3879661210767813,0.0339150026837957,33918.39418406409,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,0.01,25.12079924290379,420.3319999000101,4.00450086991301,0.251000524477261,251025.6245297088,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,0.03,224.6858557139305,3620.749777677788,36.01827894099479,2.245128109511428,2245352.6223223787,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,0.1,2495.303514095804,40028.00449990002,400.2000370062995,24.933625637287932,24936118.999851663,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,0.3,22456.62038470613,360092.00227767776,3601.800110767812,224.39148989705703,224413929.0460468,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,0.1,128,1.0,249523.2883616156,4000820.0020249006,40020.0012001301,2493.291497418836,2493540826.568578,1000100.0,0.0015810597830233,0.0005026222518558,0.0049734169712221,,
10000,0.001,10.0,1.0,128,1e-08,103.11129446073484,250000000200.01996,2500749925.007499,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,3e-08,103.11129446073484,27777777977.79778,277861102.77861106,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,1e-07,103.11129446073484,2500000200.020003,25007499.250075035,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,3e-07,103.11129446073484,277777977.7978128,2778611.0277864705,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,1e-06,103.11129446073484,25000200.02039908,250074.992504752,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,3e-06,103.11129446073484,2777977.801377497,27786.1103138791,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,1e-05,103.11129446073484,250200.06000700005,2500.750325207511,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,3e-05,103.11129446073484,27978.15784877787,277.8647045787191,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,0.0001,103.58492938850776,2704.0207990000995,25.047519251274878,1.03281932665263,1032922.6085852952,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,0.0003,73.86433898854652,513.8049767778778,3.138791038585031,0.7379831323424708,738056.930655705,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,0.001,40.55766064483682,625.0999990001,4.252075112488752,0.4050568740303105,405097.3797177136,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,0.003,233.3477900125751,3803.517776777878,36.04578719016988,2.331325555083421,2331558.68763893,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,0.01,2500.0907141118155,40208.2699990001,400.2025127487252,24.981340365123547,24983838.49916006,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,0.03,22462.18280067175,360272.0477767779,3601.800385850304,224.4472756937741,224469720.42134345,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,0.1,249525.503456692,4001000.022499,40020.00122488752,2493.3137913179567,2493563122.697088,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,0.3,2245696.748453522,36007400.02027678,360180.0108016987,22439.49534403233,22441739293.56673,1000100.0,0.0004999750031245,,,,
10000,0.001,10.0,1.0,128,1.0,24952359.21153644,400080200.020024,4002000.119988253,249329.45963609108,249354392582.0547,1000100.0,0.0004999750031245,,,,
10000,0.01,1.0,0.1,128,1e-08,1.0311129446073486,250000000020.002,250074992500.74997,1.0281094880368018,10282.122989856054,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,3e-08,1.0311129446073486,27777777797.77978,27786110277.86111,1.0281094880368018,10282.122989856054,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,1e-07,1.0311129446073486,2500000020.0020003,2500749925.007499,1.0281094880368018,10282.122989856054,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,3e-07,1.0311129446073486,277777797.77977806,277861102.7786114,1.0281094880368018,10282.122989856054,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,1e-06,1.0311129446073486,25000020.0020039,25007499.250078995,1.0281094880368018,10282.122989856054,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,3e-06,1.0311129446073486,2777797.779813685,2778611.0278221285,1.0281094880368018,10282.122989856054,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,1e-05,1.0311129446073486,250020.00239998,250074.99290094987,1.0281094880368018,10282.122989856054,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,3e-05,1.0311129446073486,27797.78337839779,27786.113879661207,1.0281094880368018,10282.122989856054,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,0.0001,1.0311129446073486,2520.04200790001,2500.7899450086998,1.0281094880368018,10282.122989856054,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,0.0003,1.0311129446073486,298.1398496777878,278.22128278941,1.0281094880368018,10282.122989856054,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,0.001,1.0357911377389,49.00279990001,29.009499370063,1.0327591531742637,10328.624290895812,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,0.003,3.2596504183819928,58.78697767778778,38.79661210767813,3.25757725576664,32579.030134922163,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,0.01,29.74625382462596,420.3319999000101,400.4500869913009,29.72055589914568,297235.2795473559,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,0.03,229.2206204314133,3620.749777677788,3601.827894099479,229.03793969342283,2290608.434873922,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,0.1,2499.5527615842966,40028.00449990002,40020.003700629946,2497.604579308174,24978543.397661045,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,0.3,22461.619073659567,360092.00227767776,360180.01107678126,22444.14868668951,224463931.0155818,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,0.1,128,1.0,249524.95651179916,4000820.0020249006,4002000.1200130098,249330.8293212685,2493557624.0420065,10001.0,0.0015810597830233,,,,
10000,0.01,1.0,1.0,128,1e-08,1.0311129446073486,250000000200.02,250074992500.74997,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,3e-08,1.0311129446073486,27777777977.797783,27786110277.86111,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,1e-07,1.0311129446073486,2500000200.020004,2500749925.007503,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,3e-07,1.0311129446073486,277777977.7978128,277861102.77864707,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,1e-06,1.0311129446073486,25000200.02039908,25007499.250475194,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,3e-06,1.0311129446073486,2777977.8013774976,2778611.0313879107,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,1e-05,1.0311129446073486,250200.06000700008,250075.0325207511,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,3e-05,1.0311129446073486,27978.15784877788,27786.4704578719,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,0.0001,1.0311129446073486,2704.0207990001,2504.751925127487,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,0.0003,1.0311129446073486,513.8049767778779,313.8791038585032,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,0.001,1.0352791891668294,625.0999990001,425.2075112488751,1.0322268839735045,10323.301066619017,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,0.003,254.316908358819,3803.517776777878,3604.578719016987,254.17747762988404,2542028.9537764704,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,0.01,2938.233181810037,40208.2699990001,40020.25127487252,2935.8178429768823,29361114.2476118,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,0.03,22887.31582396165,360272.0477767779,360180.0385850304,22869.35560773161,228716425.43292385,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,0.1,249950.56574372115,4001000.022499,4002000.122488752,249755.829159422,2497808047.4233794,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,0.3,2246156.4141900144,36007400.02027678,36018001.08016988,2244409.2238087323,22446336647.31113,10001.0,0.0004999750031245,,,,
10000,0.01,1.0,1.0,128,1.0,24952490.88171813,400080200.020024,400200011.9988252,24933078.13347826,249355714412.91608,10001.0,0.0004999750031245,,,,
10000,0.01,10.0,0.1,128,1e-08,103.11129446073484,25000000000200.016,250074992500.74997,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,3e-08,103.11129446073484,2777777777977.7983,27786110277.86111,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,1e-07,103.11129446073484,250000000200.02,2500749925.007499,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,3e-07,103.11129446073484,27777777977.79778,277861102.77861106,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,1e-06,103.11129446073484,2500000200.020003,25007499.250075035,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,3e-06,103.11129446073484,277777977.7978128,2778611.0277864705,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,1e-05,103.11129446073484,25000200.02039908,250074.99250475183,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,3e-05,103.11129446073484,2777977.801377498,27786.1103138791,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,0.0001,103.11129446073484,250200.0600070001,2500.750325207511,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,0.0003,103.11129446073484,27978.15784877788,277.8647045787191,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,0.001,103.58492935329846,2704.0207990001,25.047519251274878,1.032819326302452,1032922.608235082,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,0.003,73.8643331669472,513.8049767778778,3.138791038585031,0.7379830740999023,738056.8724073123,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,0.01,40.55765125235644,625.0999990001001,4.252075112488752,0.4050567800950931,405097.28577310266,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,0.03,233.3477294832931,3803.517776777878,36.04578719016988,2.331324949968738,2331558.082463735,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,0.1,2500.089973891522,40208.269999000106,400.2025127487253,24.98133296741612,24983831.100712866,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,0.3,22462.17666087845,360272.0477767779,3601.800385850304,224.44721433851623,224469659.05995008,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,0.1,128,1.0,249525.43417284943,4001000.0224990007,40020.00122488752,2493.313099018133,2493562430.328036,1000100.0,0.0049997500312453,,,,
10000,0.01,10.0,1.0,128,1e-08,103.11129446073484,25000000002000.195,250074992500.74997,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,3e-08,103.11129446073484,2777777779777.9785,27786110277.86111,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,1e-07,103.11129446073484,250000002000.2,2500749925.007499,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,3e-07,103.11129446073484,27777779777.9778,277861102.7786114,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,1e-06,103.11129446073484,2500002000.20039,25007499.250078995,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,3e-06,103.11129446073484,277779777.9813684,2778611.0278221285,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,1e-05,103.11129446073484,25002000.239998,250074.99290094987,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,3e-05,103.11129446073484,2779778.337839779,27786.113879661207,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,0.0001,103.11129446073484,252004.20079000105,2500.7899450086998,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,0.0003,103.11129446073484,29813.984967778782,278.22128278941,1.028109488036802,1028212.2989856056,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,0.001,103.57911377389,4900.279990001,29.009499370063,1.032759153174264,1032862.4290895814,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,0.003,325.9650418381992,5878.697767778778,38.79661210767813,3.25757725576664,3257903.013492216,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,0.01,2974.625382462596,42033.199990001,400.4500869913009,29.72055589914567,29723527.954735585,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,0.03,22922.062043141326,362074.9777677788,3601.827894099479,229.03793969342283,229060843.48739216,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,0.1,249955.2761584296,4002800.449990001,40020.003700629946,2497.604579308174,2497854339.7661047,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,0.3,2246161.9073659563,36009200.22776778,360180.01107678126,22444.148686689507,22446393101.55817,1000100.0,0.0015810597830233,,,,
10000,0.01,10.0,1.0,128,1.0,24952495.651179917,400082000.20249,4002000.1200130098,249330.8293212685,249355762404.20065,1000100.0,0.0015810597830233,,,,
100000,1e-05,1.0,0.1,32,1e-08,1.083359376257078,250000.20000204,250007.4999250408,1.0824947650168455,108250.55899644956,100001.0,1.581130924488859e-05,5.025525553303499e-06,4.9745543503040187e-05,,
100000,1e-05,1.0,0.1,32,3e-08,1.083359376257078,27777.977780137782,27778.61110313789,1.0824947650168455,108250.55899644956,100001.0,1.581130924488859e-05,5.025525553303499e-06,4.9745543503040187e-05,,
100000,1e-05,1.0,0.1,32,1e-07,1.083359376257078,2500.200006000071,2500.0750032502087,1.0824947650168455,108250.55899644956,100001.0,1.581130924488859e-05,5.025525553303499e-06,4.9745543503040187e-05,,
100000,1e-05,1.0,0.1,32,3e-07,1.083359376257078,277.9778157784878,277.7861470295787,1.0824947650168455,108250.55899644956,100001.0,1.581130924488859e-05,5.025525553303499e-06,4.9745543503040187e-05,,
100000,1e-05,1.0,0.1,32,1e-06,1.0842211262549872,25.200402007990004,25.001150012500208,1.083358067411677,108336.89009923513,100001.0,1.581130924488859e-05,5.025525553303499e-06,4.9745543503040187e-05,,
100000,1e-05,1.0,0.1,32,3e-06,0.9174703978407224,2.981379849767777,2.7814612902788665,0.917807773050302,91781.69511280324,100001.0,1.581130924488859e-05,5.025525553303499e-06,4.9745543503040187e-05,,
100000,1e-05,1.0,0.1,32,1e-05,0.0791787812998712,0.4900027999900001,0.2900094999370006,0.0791371469397905,7913.793831125989,100001.0,1.581130924488859e-05,5.025525553303499e-06,4.9745543503040187e-05,,
100000,1e-05,1.0,0.1,32,3e-05,0.0255307200305008,0.587786977767778,0.3877966112107769,0.0254981171552389,2549.837213641046,100001.0,1.581130924488859e-05,5.025525553303499e-06,4.9745543503040187e-05,,
100000,1e-05,1.0,0.1,32,0.0001,0.2550233194400277,4.202581999990002,4.002700076199238,0.2548295052623951,25483.205355744773,100001.0,1.581130924488859e-05,5.025525553303499e-06,4.9745543503040187e-05,,
100000,1e-05,1.0,0.1,32,0.0003,2.2493724714766508,36.20099977776778,36.0020777969109,2.2474139046845742,224743.6378823621,100001.0,1.581130924488859e-05,5.025525553303499e-06,4.9745543503040187e-05,,
100000,1e-05,1.0,0.1,32,0.001,24.953473343156546,400.2080269999901,400.0200251207488,24.93169909308133,2493194.841007226,100001.0,1.581130924488859e-05,5.025525553303499e-06,4.9745543503040187e-05,,
100000,1e-05,1.0,0.1,32,0.003,224.5897954588561,3600.2720047777693,3600.180003857851,224.3936631830892,22439590.711972103,100001.0,1.581130924488859e-05,5.025525553303499e-06,4.9745543503040187e-05,,
