source_path,copied_to
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/fixed_small/int4_sparsep0p1_taskgrad_seedfixed_sst2_fixed_small_h1e-5_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__fixed_small__int4_sparsep0p1_taskgrad_seedfixed_sst2_fixed_small_h1e-5_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/fixed_small/int4_sparsep0p1_taskgrad_seedfixed_sst5_fixed_small_h1e-5_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__fixed_small__int4_sparsep0p1_taskgrad_seedfixed_sst5_fixed_small_h1e-5_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/fixed_small/int4_sparsep0p1_taskgrad_seedfixed_sst5_fixed_small_h1e-5_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__fixed_small__int4_sparsep0p1_taskgrad_seedfixed_sst5_fixed_small_h1e-5_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/fixed_small/int4_sparsep0p1_taskgrad_seedfixed_sst5_fixed_small_h1e-5_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__fixed_small__int4_sparsep0p1_taskgrad_seedfixed_sst5_fixed_small_h1e-5_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/fixed_small/int4_sparsep0p1_taskgrad_seedfixed_sst5_fixed_small_h1e-5_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__fixed_small__int4_sparsep0p1_taskgrad_seedfixed_sst5_fixed_small_h1e-5_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/fixed_small/int4_sparsep0p1_taskgrad_seedfixed_sst5_fixed_small_h1e-5_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__fixed_small__int4_sparsep0p1_taskgrad_seedfixed_sst5_fixed_small_h1e-5_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/fixed_small/int4_sparsep0p1_taskgrad_seedfixed_trec_fixed_small_h1e-5_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__fixed_small__int4_sparsep0p1_taskgrad_seedfixed_trec_fixed_small_h1e-5_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/fixed_small/int4_sparsep0p1_taskgrad_seedfixed_trec_fixed_small_h1e-5_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__fixed_small__int4_sparsep0p1_taskgrad_seedfixed_trec_fixed_small_h1e-5_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/fixed_small/int4_sparsep0p1_taskgrad_seedfixed_trec_fixed_small_h1e-5_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__fixed_small__int4_sparsep0p1_taskgrad_seedfixed_trec_fixed_small_h1e-5_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/fixed_small/int4_sparsep0p1_taskgrad_seedfixed_trec_fixed_small_h1e-5_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__fixed_small__int4_sparsep0p1_taskgrad_seedfixed_trec_fixed_small_h1e-5_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/fixed_small/int4_sparsep0p1_taskgrad_seedfixed_trec_fixed_small_h1e-5_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__fixed_small__int4_sparsep0p1_taskgrad_seedfixed_trec_fixed_small_h1e-5_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_cleanGL_h0p000853135589745_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_cleanGL_h0p000853135589745_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_cleanGL_h0p000853135589745_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_cleanGL_h0p000853135589745_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_cleanGL_h0p000853135589745_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_cleanGL_h0p000853135589745_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_cleanGL_h0p000853135589745_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_cleanGL_h0p000853135589745_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_cleanGL_h0p000853135589745_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_cleanGL_h0p000853135589745_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_cleanGL_h0p000435252858933_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_cleanGL_h0p000435252858933_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_cleanGL_h0p000435252858933_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_cleanGL_h0p000435252858933_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_cleanGL_h0p000435252858933_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_cleanGL_h0p000435252858933_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_cleanGL_h0p000435252858933_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_cleanGL_h0p000435252858933_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_cleanGL_h0p000435252858933_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_cleanGL_h0p000435252858933_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_cleanGL_h0p000458314754972_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_cleanGL_h0p000458314754972_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_cleanGL_h0p000458314754972_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_cleanGL_h0p000458314754972_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_cleanGL_h0p000458314754972_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_cleanGL_h0p000458314754972_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_cleanGL_h0p000458314754972_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_cleanGL_h0p000458314754972_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_cleanGL_h0p000458314754972_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_cleanGL_h0p000458314754972_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_cleanGL_h0p00133885768572_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_cleanGL_h0p00133885768572_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_cleanGL_h0p00133885768572_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_cleanGL_h0p00133885768572_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_cleanGL_h0p00133885768572_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_cleanGL_h0p00133885768572_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_cleanGL_h0p00133885768572_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_cleanGL_h0p00133885768572_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_cleanGL_h0p00133885768572_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_sst5_hstar_cleanGL_h0p00133885768572_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_cleanGL_h0p00121355333632_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_cleanGL_h0p00121355333632_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_cleanGL_h0p00121355333632_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_cleanGL_h0p00121355333632_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_cleanGL_h0p00121355333632_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_cleanGL_h0p00121355333632_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_cleanGL_h0p00121355333632_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_cleanGL_h0p00121355333632_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_cleanGL/int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_cleanGL_h0p00121355333632_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_cleanGL__int4_sparsep0p1_taskgrad_seedfixed_trec_hstar_cleanGL_h0p00121355333632_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_lowbitL_h0p000437324731266_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_lowbitL_h0p000437324731266_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_lowbitL_h0p000437324731266_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_lowbitL_h0p000437324731266_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_lowbitL_h0p000437324731266_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_lowbitL_h0p000437324731266_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_lowbitL_h0p000437324731266_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_lowbitL_h0p000437324731266_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_lowbitL_h0p000437324731266_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_mnli_hstar_lowbitL_h0p000437324731266_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed16_full_bs64_step20k__metrics.csv
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed16_full_bs64_step20k/eval_metrics.jsonl,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_rte_hstar_lowbitL_h0p000359154678187_seed16_full_bs64_step20k__eval_metrics.jsonl
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_lowbitL_h0p00104400574666_seed16_full_bs64_step20k/run_summary.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_lowbitL_h0p00104400574666_seed16_full_bs64_step20k__run_summary.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_lowbitL_h0p00104400574666_seed16_full_bs64_step20k/run_config.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_lowbitL_h0p00104400574666_seed16_full_bs64_step20k__run_config.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_lowbitL_h0p00104400574666_seed16_full_bs64_step20k/run_manifest_row.json,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_lowbitL_h0p00104400574666_seed16_full_bs64_step20k__run_manifest_row.json
outputs/int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841/int4_hsearch/sparse_p0p1_taskgrad/hstar_lowbitL/int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_lowbitL_h0p00104400574666_seed16_full_bs64_step20k/metrics.csv,raw_run_summaries/outputs__int4_sparse_prefix_seedfixed_int4fd_20k_20260523_171841__int4_hsearch__sparse_p0p1_taskgrad__hstar_lowbitL__int4_sparsep0p1_taskgrad_seedfixed_sst2_hstar_lowbitL_h0p00104400574666_seed16_full_bs64_step20k__metrics.csv
