model,task,precision,perturbation_mode,h_policy,h_value,seed,run_type,steps,best_dev_acc,final_dev_acc,loss,status,source_path,default_acc_reference,delta_vs_default
roberta-large,sst-5,int8,dense,3e-4,0.0003,16,full,20000,0.4648711943793911,0.4648711943793911,1.3259820513758782,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_manifest.csv,0.48711943793911,-0.022248243559718883
roberta-large,sst-5,int8,dense,3e-5,3e-05,16,full,20000,0.4672131147540984,0.4613583138173302,1.347736296106557,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_manifest.csv,0.48711943793911,-0.01990632318501162
roberta-large,sst-5,int8,dense,4e-3,0.004,16,full,20000,0.3489461358313817,0.3489461358313817,1.525665068793911,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_manifest.csv,0.48711943793911,-0.13817330210772832
roberta-large,sst-5,int8,dense,5e-3,0.005,16,full,20000,0.2763466042154566,0.275175644028103,1.5791884697014051,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_manifest.csv,0.48711943793911,-0.2107728337236534
roberta-large,sst-5,int8,dense,1e-2,0.01,16,full,20000,0.2716627634660422,0.2704918032786885,1.5978689439402811,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_summary.csv,0.48711943793911,-0.21545667447306782
roberta-large,sst-5,int8,dense,1e-3,0.001,16,full,20000,0.4765807962529274,0.4765807962529274,1.2940505159543323,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_summary.csv,0.48711943793911,-0.010538641686182626
roberta-large,sst-5,int8,dense,1e-4,0.0001,16,full,20000,0.4578454332552693,0.4578454332552693,1.2812751573477752,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_summary.csv,0.48711943793911,-0.029274004683840726
roberta-large,sst-5,int8,dense,1e-5,1e-05,16,full,20000,0.3395784543325527,0.2482435597189695,1.550593713407494,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_summary.csv,0.48711943793911,-0.14754098360655732
roberta-large,sst-5,int8,dense,1p5e-3,0.0015,16,full,20000,0.4578454332552693,0.4578454332552693,1.3665013905152226,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_summary.csv,0.48711943793911,-0.029274004683840726
roberta-large,sst-5,int8,dense,2e-3,0.002,16,full,20000,0.4613583138173302,0.4613583138173302,1.4025816012880563,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_summary.csv,0.48711943793911,-0.025761124121779777
roberta-large,sst-5,int8,dense,3e-3,0.003,16,full,20000,0.3653395784543325,0.3594847775175644,1.4986163458723654,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_summary.csv,0.48711943793911,-0.12177985948477749
roberta-large,sst-5,int8,dense,3e-4,0.0003,16,full,20000,0.4648711943793911,0.4648711943793911,1.3259820513758782,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_summary.csv,0.48711943793911,-0.022248243559718883
roberta-large,sst-5,int8,dense,3e-5,3e-05,16,full,20000,0.4672131147540984,0.4613583138173302,1.347736296106557,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_summary.csv,0.48711943793911,-0.01990632318501162
roberta-large,sst-5,int8,dense,4e-3,0.004,16,full,20000,0.3489461358313817,0.3489461358313817,1.525665068793911,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_summary.csv,0.48711943793911,-0.13817330210772832
roberta-large,sst-5,int8,dense,5e-3,0.005,16,full,20000,0.2763466042154566,0.275175644028103,1.5791884697014051,complete,outputs/rtnclip_lowbit_roberta_sst5_seed16_20260519_batch/int8_hsearch_summary.csv,0.48711943793911,-0.2107728337236534
roberta-large,sst-2,int4,sparse_p0p1,fixed_small,1e-05,16,full,20000,0.5648106904231626,0.5578322197475872,0.6836295645415739,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.9042316258351892,-0.33942093541202667
roberta-large,sst-5,int4,sparse_p0p1,fixed_small,1e-05,16,full,20000,0.2728337236533958,0.2728337236533958,1.5859306389051522,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4812646370023419,-0.2084309133489461
roberta-large,rte,int4,sparse_p0p1,fixed_small,1e-05,16,full,20000,0.5100401606425703,0.4979919678714859,0.692394578313253,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6265060240963856,-0.11646586345381527
roberta-large,mnli,int4,sparse_p0p1,fixed_small,1e-05,16,full,20000,0.33475935828877,0.3333333333333333,1.0985188677743825,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4708174178762414,-0.13605805958747136
roberta-large,trec,int4,sparse_p0p1,fixed_small,1e-05,16,medium,18434,0.2307692307692307,0.2307692307692307,1.7868589743589745,failed,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.7875457875457875,-0.5567765567765568
roberta-large,sst-2,int4,sparse_p0p1,mezo_default,0.001,16,full,20000,0.9042316258351892,0.9042316258351892,0.2998322371473645,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.9042316258351892,0.0
roberta-large,sst-5,int4,sparse_p0p1,mezo_default,0.001,16,full,20000,0.4812646370023419,0.4812646370023419,1.29138612412178,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4812646370023419,0.0
roberta-large,rte,int4,sparse_p0p1,mezo_default,0.001,16,full,20000,0.6265060240963856,0.6265060240963856,0.6473981864959839,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6265060240963856,0.0
roberta-large,mnli,int4,sparse_p0p1,mezo_default,0.001,16,full,20000,0.4708174178762414,0.4478482302011713,1.029590017825312,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4708174178762414,0.0
roberta-large,trec,int4,sparse_p0p1,mezo_default,0.001,16,full,20000,0.7875457875457875,0.7875457875457875,0.9225707560668498,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.7875457875457875,0.0
roberta-large,sst-2,int4,sparse_p0p1,hstar_cleanGL,0.000458314754972,16,full,20000,0.9020044543429844,0.8942835931700074,0.3029473772735709,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.9042316258351892,-0.00222717149220486
roberta-large,sst-5,int4,sparse_p0p1,hstar_cleanGL,0.0013388576857165,16,full,20000,0.4414519906323185,0.4414519906323185,1.4432015698185012,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4812646370023419,-0.03981264637002341
roberta-large,rte,int4,sparse_p0p1,hstar_cleanGL,0.0004352528589334,16,full,20000,0.6506024096385542,0.5582329317269076,0.6527790850903614,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6265060240963856,0.02409638554216864
roberta-large,mnli,int4,sparse_p0p1,hstar_cleanGL,0.0008531355897454,16,full,20000,0.4756557168321874,0.4756557168321874,1.031979872915075,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4708174178762414,0.004838298955946008
roberta-large,trec,int4,sparse_p0p1,hstar_cleanGL,0.0012135533363166,16,full,20000,0.6904761904761905,0.673992673992674,1.129550137362637,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.7875457875457875,-0.09706959706959706
roberta-large,sst-2,int4,sparse_p0p1,hstar_lowbitL,0.0010440057466626,16,full,20000,0.9037861915367484,0.8974016332590943,0.3294565904556422,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.9042316258351892,-0.0004454342984407944
roberta-large,sst-5,int4,sparse_p0p1,hstar_lowbitL,0.0013665044203238,16,full,20000,0.4754098360655737,0.4672131147540984,1.417541075087822,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4812646370023419,-0.005854800936768212
roberta-large,rte,int4,sparse_p0p1,hstar_lowbitL,0.0003591546781873,16,full,20000,0.6385542168674698,0.6224899598393574,0.6647468781375502,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6265060240963856,0.012048192771084265
roberta-large,mnli,int4,sparse_p0p1,hstar_lowbitL,0.000437324731266,16,full,20000,0.5047873694932519,0.4872676343264578,1.0145697057231984,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4708174178762414,0.033969951617010496
roberta-large,trec,int4,sparse_p0p1,hstar_lowbitL,0.0006825578664185,16,full,20000,0.7893772893772893,0.7893772893772893,0.912459935897436,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.7875457875457875,0.001831501831501825
roberta-large,sst-2,int4,prefix_int4,fixed_small,1e-05,16,full,20000,0.5529324424647365,0.4487008166295471,0.7123782015590201,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6120267260579064,-0.05909428359316993
roberta-large,sst-5,int4,prefix_int4,fixed_small,1e-05,16,full,20000,0.275175644028103,0.2224824355971897,1.6189142088700237,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.319672131147541,-0.04449648711943799
roberta-large,rte,int4,prefix_int4,fixed_small,1e-05,16,medium,9685,0.5622489959839357,0.5261044176706827,0.7952689664909639,failed,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.5341365461847389,0.028112449799196804
roberta-large,mnli,int4,prefix_int4,fixed_small,1e-05,16,full,20000,0.3359052711993888,0.3332060096765979,1.2170939966895848,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.394270435446906,-0.0583651642475172
roberta-large,trec,int4,prefix_int4,fixed_small,1e-05,16,full,20000,0.2234432234432234,0.2234432234432234,1.8509830013736264,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.2417582417582417,-0.018315018315018305
roberta-large,sst-2,int4,prefix_int4,mezo_default,0.001,16,full,20000,0.6120267260579064,0.5606533036377135,0.6689005805725686,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6120267260579064,0.0
roberta-large,sst-5,int4,prefix_int4,mezo_default,0.001,16,full,20000,0.319672131147541,0.2599531615925058,1.5572352532201406,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.319672131147541,0.0
roberta-large,rte,int4,prefix_int4,mezo_default,0.001,16,full,20000,0.5341365461847389,0.4979919678714859,0.6917984437751004,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.5341365461847389,0.0
roberta-large,mnli,int4,prefix_int4,mezo_default,0.001,16,full,20000,0.394270435446906,0.3332824038706392,1.097737070680545,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.394270435446906,0.0
roberta-large,trec,int4,prefix_int4,mezo_default,0.001,16,full,20000,0.2417582417582417,0.1556776556776556,1.7210501087454213,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.2417582417582417,0.0
roberta-large,sst-2,int4,prefix_int4,hstar_cleanGL,0.0886419832658425,16,full,20000,0.8911655530809206,0.8911655530809206,0.4994904765219005,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6120267260579064,0.2791388270230142
roberta-large,sst-5,int4,prefix_int4,hstar_cleanGL,0.0804720147886286,16,full,20000,0.4250585480093676,0.4250585480093676,1.4825270784543323,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.319672131147541,0.10538641686182659
roberta-large,rte,int4,prefix_int4,hstar_cleanGL,0.072807568266058,16,full,20000,0.5622489959839357,0.5622489959839357,0.6792580478162651,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.5341365461847389,0.028112449799196804
roberta-large,mnli,int4,prefix_int4,hstar_cleanGL,0.1059865385430891,16,full,20000,0.4210084033613445,0.4210084033613445,1.0660969927743824,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.394270435446906,0.0267379679144385
roberta-large,trec,int4,prefix_int4,hstar_cleanGL,0.0949896412434653,16,full,20000,0.7234432234432234,0.7234432234432234,1.07971683264652,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.2417582417582417,0.48168498168498175
roberta-large,sst-5,int8,dense,1e-2,0.01,16,full,20000,0.2716627634660422,,1.5978689439402811,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.21545667447306782
roberta-large,sst-5,int8,dense,1e-3,0.001,16,full,20000,0.4765807962529274,,1.2940505159543323,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.010538641686182626
roberta-large,sst-5,int8,dense,1e-4,0.0001,16,full,20000,0.4578454332552693,,1.2812751573477752,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.029274004683840726
roberta-large,sst-5,int8,dense,1e-5,1e-05,16,full,20000,0.3395784543325527,,1.550593713407494,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.14754098360655732
roberta-large,sst-5,int8,dense,1p5e-3,0.0015,16,full,20000,0.4578454332552693,,1.3665013905152226,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.029274004683840726
roberta-large,sst-5,int8,dense,2e-3,0.002,16,full,20000,0.4613583138173302,,1.4025816012880563,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.025761124121779777
roberta-large,sst-5,int8,dense,3e-3,0.003,16,full,20000,0.3653395784543325,,1.4986163458723654,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.12177985948477749
roberta-large,sst-5,int8,dense,3e-4,0.0003,16,full,20000,0.4648711943793911,,1.3259820513758782,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.022248243559718883
roberta-large,sst-5,int8,dense,3e-5,3e-05,16,full,20000,0.4672131147540984,,1.347736296106557,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.01990632318501162
roberta-large,sst-5,int8,dense,4e-3,0.004,16,full,20000,0.3489461358313817,,1.525665068793911,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.13817330210772832
roberta-large,sst-5,int8,dense,5e-3,0.005,16,full,20000,0.2763466042154566,,1.5791884697014051,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.2107728337236534
roberta-large,sst-5,int4,dense,1e-5,1e-05,16,medium,5485,0.2599531615925058,,3.076780225409836,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4789227166276346,-0.21896955503512877
roberta-large,sst-5,int4,dense,1e-3,0.001,16,full,20000,0.4789227166276346,,1.355313231850117,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4789227166276346,0.0
roberta-large,sst-5,int4,dense,3e-5,3e-05,16,full,20000,0.2833723653395784,,1.5931073441159251,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4789227166276346,-0.1955503512880562
roberta-large,sst-5,int4,dense,1p5e-3,0.0015,16,full,20000,0.4168618266978923,,1.5062070038056206,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4789227166276346,-0.06206088992974229
roberta-large,sst-5,int4,dense,1e-4,0.0001,16,full,20000,0.3231850117096019,,1.5468292593676816,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4789227166276346,-0.15573770491803268
roberta-large,sst-5,int4,dense,2e-3,0.002,16,full,20000,0.455503512880562,,1.4521896040690867,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4789227166276346,-0.02341920374707257
roberta-large,sst-5,int4,dense,3e-4,0.0003,16,full,20000,0.4578454332552693,,1.363192055766979,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4789227166276346,-0.021077283372365307
roberta-large,sst-5,int4,dense,3e-3,0.003,16,full,20000,0.3430913348946136,,1.5639591261709602,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4789227166276346,-0.135831381733021
roberta-large,sst-5,int4,dense,4e-3,0.004,16,full,20000,0.3149882903981265,,1.5574159287177989,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4789227166276346,-0.1639344262295081
roberta-large,sst-5,int4,dense,5e-3,0.005,16,full,20000,0.2704918032786885,,1.6029507281908666,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4789227166276346,-0.2084309133489461
roberta-large,sst-5,int4,dense,1e-2,0.01,16,full,20000,0.2576112412177986,,1.610170887002342,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4789227166276346,-0.22131147540983598
facebook/opt-1.3b,sst-5,int8,dense,bad-large,0.01,16,pilot,500,0.34375,,1.5662841796875,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.375,-0.03125
facebook/opt-1.3b,sst-5,int8,dense,default,0.001,16,pilot,500,0.375,,1.5792236328125,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.375,0.0
facebook/opt-1.3b,sst-5,int8,dense,bad-small,1e-05,16,pilot,500,0.34375,,1.688720703125,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.375,-0.03125
facebook/opt-1.3b,sst-5,int8,dense,selected_h,0.005,16,pilot,500,0.34375,,1.5833740234375,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.375,-0.03125
facebook/opt-1.3b,sst-5,int8,dense,bad-large,0.01,16,pilot,500,0.25,,1.722412109375,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.375,-0.125
facebook/opt-1.3b,sst-5,int8,dense,default,0.001,16,pilot,500,0.25,,1.7506103515625,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.375,-0.125
facebook/opt-1.3b,sst-5,int8,dense,bad-small,1e-05,16,pilot,500,0.1875,,1.8277587890625,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.375,-0.1875
facebook/opt-1.3b,sst-5,int8,dense,selected_h,0.005,16,pilot,500,0.25,,1.7413330078125,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.375,-0.125
roberta-large,sst-5,int8,dense,bad-large,0.01,16,pilot,1000,0.259765625,,1.583251953125,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.22735381293911
roberta-large,sst-5,int8,dense,default,0.001,16,pilot,1000,0.283203125,,1.564453125,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.20391631293911
roberta-large,sst-5,int8,dense,bad-small,1e-05,16,pilot,1000,0.3046875,,1.566162109375,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.18243193793911
roberta-large,sst-5,int8,dense,selected_h,0.005,16,pilot,1000,0.26171875,,1.5731201171875,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.22540068793911
roberta-large,sst-5,int8,dense,bad-large,0.01,16,pilot,1000,0.275390625,,1.567138671875,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.21172881293911
roberta-large,sst-5,int8,dense,default,0.001,16,pilot,1000,0.28515625,,1.5673828125,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.20196318793911
roberta-large,sst-5,int8,dense,bad-small,1e-05,16,pilot,1000,0.275390625,,1.5701904296875,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.21172881293911
roberta-large,sst-5,int8,dense,selected_h,0.005,16,pilot,1000,0.255859375,,1.56982421875,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.48711943793911,-0.23126006293911
facebook/opt-1.3b,trec,int4,dense,small_1e-5,1e-05,16,full,20000,0.292,,1.725860595703125,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.722,-0.43
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.66,,0.9831085205078124,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.722,-0.061999999999999944
facebook/opt-1.3b,trec,int4,dense,hstar_cont,0.0003443971570045,16,full,20000,0.334,,1.57623291015625,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.722,-0.38799999999999996
facebook/opt-1.3b,mnli,int4,dense,hstar_cont,0.0001731491820902,16,full,20000,0.378604177279674,,1.1011442004275245,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4375,-0.05889582272032601
facebook/opt-1.3b,mnli,int4,dense,small_1e-5,1e-05,16,full,20000,0.3578196637799287,,1.1122442487785016,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4375,-0.07968033622007131
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.3904228222109017,,1.086005095938518,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4375,-0.04707717778909831
facebook/opt-1.3b,rte,int4,dense,hstar_cont,0.0002940821846582,16,full,20000,0.555956678700361,,0.6725531684027778,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6028880866425993,-0.04693140794223827
facebook/opt-1.3b,rte,int4,dense,small_1e-5,1e-05,16,full,20000,0.5595667870036101,,0.6888292100694444,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6028880866425993,-0.04332129963898923
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.5992779783393501,,0.6570366753472222,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6028880866425993,-0.0036101083032491488
facebook/opt-1.3b,sst-2,int4,dense,hstar_cont,0.0005056172823939,16,full,20000,0.8761467889908257,,0.3182228781960227,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.911697247706422,-0.03555045871559637
facebook/opt-1.3b,sst-2,int4,dense,small_1e-5,1e-05,16,full,20000,0.5607798165137615,,0.70654296875,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.911697247706422,-0.3509174311926605
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.8967889908256881,,0.2726950905539773,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.911697247706422,-0.014908256880733939
facebook/opt-1.3b,sst-5,int4,dense,hstar_cont,0.0006543479591531,16,full,20000,0.44141689373297,,1.2541468523550725,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4695731153496821,-0.028156221616712107
facebook/opt-1.3b,sst-5,int4,dense,small_1e-5,1e-05,16,full,20000,0.2524977293369664,,1.6666666666666667,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4695731153496821,-0.2170753860127157
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.4623069936421435,,1.1908755095108696,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4695731153496821,-0.0072661217075385975
facebook/opt-1.3b,mnli,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.3578196637799287,,1.199536848534202,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4375,-0.07968033622007131
facebook/opt-1.3b,rte,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.5270758122743683,,0.7020263671875,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6028880866425993,-0.07581227436823101
facebook/opt-1.3b,trec,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.264,,3.27923583984375,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.722,-0.45799999999999996
facebook/opt-1.3b,sst-2,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.5607798165137615,,1.0521484375,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.911697247706422,-0.3509174311926605
facebook/opt-1.3b,sst-5,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.2306993642143505,,2.0108271059782608,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4695731153496821,-0.2388737511353316
facebook/opt-1.3b,mnli,int4,dense,formula_h,0.0003505943738516,16,medium,17713,0.37890625,,1.931698044762016,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4375,-0.05859375
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.37890625,,1.3390328327659518,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4375,-0.05859375
facebook/opt-1.3b,sst-5,int4,dense,formula_h,0.0005530026582391,16,full,20000,0.30859375,,3.632148946635425,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4695731153496821,-0.1609793653496821
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.2890625,,2.154459174256772,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4695731153496821,-0.1805106153496821
facebook/opt-1.3b,sst-2,int4,dense,formula_h,0.0004284685399569,16,full,20000,0.6015625,,1.2122752413270064,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.911697247706422,-0.310134747706422
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.60546875,,0.8344280671444722,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.911697247706422,-0.306228497706422
facebook/opt-1.3b,rte,int4,dense,formula_h,0.0003042012140732,16,medium,14391,0.546875,,1.4719400450121611,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6028880866425993,-0.0560130866425993
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.546875,,0.8066829765448347,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6028880866425993,-0.0560130866425993
facebook/opt-1.3b,trec,int4,dense,formula_h,0.0003000868604142,16,medium,14769,0.22265625,,8.56905991397798,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.722,-0.49934375
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.265625,,4.008444970007986,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.722,-0.456375
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.3988792664289353,,1.0865347299979642,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4375,-0.038620733571064714
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.6028880866425993,,0.6637098524305556,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.6028880866425993,0.0
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.911697247706422,,0.2419672185724432,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.911697247706422,0.0
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.4695731153496821,,1.2059909986413044,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4695731153496821,0.0
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.722,,0.82818603515625,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.722,0.0
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,pilot,1000,0.3746306673458991,,1.092421938619707,complete,safe_override_6h_a100_bundle/all_existing_training_safe_override.csv,0.4375,-0.06286933265410088
