model,task,precision,perturbation_mode,h_policy,h_value,seed,run_type,steps,accuracy,last_accuracy,loss,status,source_path
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,pilot,0,0.4132606721162579,0.36330608537693,1.3814254981884058,partial_with_eval,outputs/opt13b_int4_dense_mezo_option_standard_full_20260610_2210/summary_mezo_option.csv
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,pilot,0,0.312,0.172,1.731170654296875,partial_with_eval,outputs/opt13b_int4_dense_mezo_option_standard_full_20260610_2210/summary_mezo_option.csv
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.3988792664289353,0.3447784004075395,1.0865347299979642,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_mezo_option.csv
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.6028880866425993,0.5703971119133574,0.6637098524305556,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_mezo_option.csv
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.911697247706422,0.8692660550458715,0.2419672185724432,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_mezo_option.csv
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.4695731153496821,0.4368755676657584,1.2059909986413044,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_mezo_option.csv
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.722,0.602,0.82818603515625,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_mezo_option.csv
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.3988792664289353,0.3447784004075395,1.0865347299979642,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_mnli.csv
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.6028880866425993,0.5703971119133574,0.6637098524305556,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_rte.csv
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.911697247706422,0.8692660550458715,0.2419672185724432,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_sst-2.csv
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.4695731153496821,0.4368755676657584,1.2059909986413044,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_sst-5.csv
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.722,0.602,0.82818603515625,complete,outputs/opt13b_int4_dense_mezo_option_standard_lr3e-7_full_20260610_2238/summary_trec.csv
facebook/opt-1.3b,rte,int4,dense,formula_h_maxseq256,0.0002940821846582,16,pilot,1000,0.5379061371841155,0.516245487364621,0.6894802517361112,interrupted_with_eval,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_mezo_option.csv
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3_lr1e-6,0.001,16,pilot,0,0.3905540417801998,0.3905540417801998,1.406066009963768,interrupted_with_eval,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_mezo_option.csv
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3_lr3e-6,0.001,16,pilot,1000,0.2724795640326976,0.2724795640326976,1.601831408514493,interrupted_with_eval,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_mezo_option.csv
facebook/opt-1.3b,trec,int4,dense,formula_h_trec_codes_step0,0.0003443971570045,16,pilot,0,0.258,0.258,3.27923583984375,complete,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_mezo_option.csv
facebook/opt-1.3b,trec,int4,dense,formula_h_trec_human_verbalizer_step0,0.0003443971570045,16,pilot,0,0.018,0.018,3.8968505859375,complete,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_mezo_option.csv
facebook/opt-1.3b,trec,int4,dense,formula_h_trec_person_verbalizer_step0,0.0003443971570045,16,pilot,0,0.018,0.018,3.6824951171875,complete,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_mezo_option.csv
facebook/opt-1.3b,trec,int4,dense,formula_h_trec_codes_step0,0.0003443971570045,16,pilot,0,0.258,0.258,3.27923583984375,complete,outputs/opt13b_int4_mezo_option_lr_seq_ablation_20260610_2148/summary_trec.csv
facebook/opt-1.3b,mnli,int4,dense,large_5e-3,0.005,16,medium,2000,0.3578196637799287,0.3514009169638308,1.1310581865838762,complete,outputs/opt13b_int4_mnli_largeh_local_20260623/summary_mnli.csv
facebook/opt-1.3b,mnli,int4,dense,hstar_cont,0.0001731491820902,16,full,20000,0.378604177279674,0.346001018848701,1.1011442004275245,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,mnli,int4,dense,small_1e-5,1e-05,16,full,20000,0.3578196637799287,0.3291900152827305,1.1122442487785016,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.3904228222109017,0.3904228222109017,1.086005095938518,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,rte,int4,dense,hstar_cont,0.0002940821846582,16,full,20000,0.555956678700361,0.5090252707581228,0.6725531684027778,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,rte,int4,dense,small_1e-5,1e-05,16,full,20000,0.5595667870036101,0.4332129963898917,0.6888292100694444,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.5992779783393501,0.5848375451263538,0.6570366753472222,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,sst-2,int4,dense,hstar_cont,0.0005056172823939,16,full,20000,0.8761467889908257,0.5951834862385321,0.3182228781960227,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,sst-2,int4,dense,small_1e-5,1e-05,16,full,20000,0.5607798165137615,0.5034403669724771,0.70654296875,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.8967889908256881,0.8887614678899083,0.2726950905539773,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,sst-5,int4,dense,hstar_cont,0.0006543479591531,16,full,20000,0.44141689373297,0.3251589464123524,1.2541468523550725,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,sst-5,int4,dense,small_1e-5,1e-05,16,full,20000,0.2524977293369664,0.1907356948228883,1.6666666666666667,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.4623069936421435,0.44141689373297,1.1908755095108696,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,trec,int4,dense,hstar_cont,0.0003443971570045,16,full,20000,0.334,0.192,1.57623291015625,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,trec,int4,dense,small_1e-5,1e-05,16,full,20000,0.292,0.148,1.725860595703125,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.66,0.518,0.9831085205078124,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mezo_option.csv
facebook/opt-1.3b,mnli,int4,dense,small_1e-5,1e-05,16,full,20000,0.3578196637799287,0.3291900152827305,1.1122442487785016,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mnli.csv
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.3904228222109017,0.3904228222109017,1.086005095938518,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mnli.csv
facebook/opt-1.3b,mnli,int4,dense,hstar_cont,0.0001731491820902,16,full,20000,0.378604177279674,0.346001018848701,1.1011442004275245,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_mnli.csv
facebook/opt-1.3b,rte,int4,dense,small_1e-5,1e-05,16,full,20000,0.5595667870036101,0.4332129963898917,0.6888292100694444,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_rte.csv
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.5992779783393501,0.5848375451263538,0.6570366753472222,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_rte.csv
facebook/opt-1.3b,rte,int4,dense,hstar_cont,0.0002940821846582,16,full,20000,0.555956678700361,0.5090252707581228,0.6725531684027778,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_rte.csv
facebook/opt-1.3b,sst-2,int4,dense,small_1e-5,1e-05,16,full,20000,0.5607798165137615,0.5034403669724771,0.70654296875,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_sst-2.csv
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.8967889908256881,0.8887614678899083,0.2726950905539773,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_sst-2.csv
facebook/opt-1.3b,sst-2,int4,dense,hstar_cont,0.0005056172823939,16,full,20000,0.8761467889908257,0.5951834862385321,0.3182228781960227,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_sst-2.csv
facebook/opt-1.3b,sst-5,int4,dense,small_1e-5,1e-05,16,full,20000,0.2524977293369664,0.1907356948228883,1.6666666666666667,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_sst-5.csv
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.4623069936421435,0.44141689373297,1.1908755095108696,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_sst-5.csv
facebook/opt-1.3b,sst-5,int4,dense,hstar_cont,0.0006543479591531,16,full,20000,0.44141689373297,0.3251589464123524,1.2541468523550725,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_sst-5.csv
facebook/opt-1.3b,trec,int4,dense,small_1e-5,1e-05,16,full,20000,0.292,0.148,1.725860595703125,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_trec.csv
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.66,0.518,0.9831085205078124,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_trec.csv
facebook/opt-1.3b,trec,int4,dense,hstar_cont,0.0003443971570045,16,full,20000,0.334,0.192,1.57623291015625,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/full/summary_trec.csv
facebook/opt-1.3b,mnli,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.3578196637799287,0.3578196637799287,1.199536848534202,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_mezo_option.csv
facebook/opt-1.3b,rte,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.5270758122743683,0.51985559566787,0.7020263671875,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_mezo_option.csv
facebook/opt-1.3b,sst-2,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.5607798165137615,0.5607798165137615,1.0521484375,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_mezo_option.csv
facebook/opt-1.3b,sst-5,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.2306993642143505,0.2306993642143505,2.0108271059782608,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_mezo_option.csv
facebook/opt-1.3b,trec,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.264,0.264,3.27923583984375,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_mezo_option.csv
facebook/opt-1.3b,mnli,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.3578196637799287,0.3578196637799287,1.199536848534202,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_mnli.csv
facebook/opt-1.3b,rte,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.5270758122743683,0.51985559566787,0.7020263671875,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_rte.csv
facebook/opt-1.3b,sst-2,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.5607798165137615,0.5607798165137615,1.0521484375,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_sst-2.csv
facebook/opt-1.3b,sst-5,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.2306993642143505,0.2306993642143505,2.0108271059782608,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_sst-5.csv
facebook/opt-1.3b,trec,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.264,0.264,3.27923583984375,complete,outputs/opt13b_int4_roberta_matched_seed16_20260613_182816/smoke/summary_trec.csv
facebook/opt-1.3b,sst-5,int8,dense,bad-large,0.01,16,pilot,500,0.34375,0.34375,1.5662841796875,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
facebook/opt-1.3b,sst-5,int8,dense,default,0.001,16,pilot,500,0.375,0.375,1.5792236328125,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
facebook/opt-1.3b,sst-5,int8,dense,bad-small,1e-05,16,pilot,500,0.34375,0.34375,1.688720703125,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
facebook/opt-1.3b,sst-5,int8,dense,selected_h,0.005,16,pilot,500,0.34375,0.34375,1.5833740234375,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
facebook/opt-1.3b,sst-5,int8,dense,bad-large,0.01,16,pilot,500,0.25,0.25,1.722412109375,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
facebook/opt-1.3b,sst-5,int8,dense,default,0.001,16,pilot,500,0.25,0.25,1.7506103515625,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
facebook/opt-1.3b,sst-5,int8,dense,bad-small,1e-05,16,pilot,500,0.1875,0.1875,1.8277587890625,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
facebook/opt-1.3b,sst-5,int8,dense,selected_h,0.005,16,pilot,500,0.25,0.25,1.7413330078125,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
roberta-large,sst-5,int8,dense,bad-large,0.01,16,pilot,1000,0.259765625,0.259765625,1.583251953125,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
roberta-large,sst-5,int8,dense,default,0.001,16,pilot,1000,0.283203125,0.27734375,1.564453125,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
roberta-large,sst-5,int8,dense,bad-small,1e-05,16,pilot,1000,0.3046875,0.283203125,1.566162109375,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
roberta-large,sst-5,int8,dense,selected_h,0.005,16,pilot,1000,0.26171875,0.2578125,1.5731201171875,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
roberta-large,sst-5,int8,dense,bad-large,0.01,16,pilot,1000,0.275390625,0.275390625,1.567138671875,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
roberta-large,sst-5,int8,dense,default,0.001,16,pilot,1000,0.28515625,0.28515625,1.5673828125,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
roberta-large,sst-5,int8,dense,bad-small,1e-05,16,pilot,1000,0.275390625,0.2734375,1.5701904296875,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
roberta-large,sst-5,int8,dense,selected_h,0.005,16,pilot,1000,0.255859375,0.255859375,1.56982421875,complete,outputs/quantizer_robustness_int8_window/h_acc_results.csv
nan,sst-2,nan,dense,0.001,0.001,16,medium,2000,0.5579806978470676,0.5576837416481069,0.7132273831894952,complete,outputs/rtnclip_h1e3_seed_task_trainmini_20260521/mini_train_summary.csv
nan,sst-2,nan,dense,0.0003,0.0003,16,medium,2000,0.5582776540460282,0.5410541945063103,0.6875800389755011,complete,outputs/rtnclip_h1e3_seed_task_trainmini_20260521/mini_train_summary.csv
nan,sst-5,nan,dense,0.001,0.001,17,medium,2000,0.2681498829039813,0.2681498829039813,1.5906007574648713,complete,outputs/rtnclip_h1e3_seed_task_trainmini_20260521/mini_train_summary.csv
nan,sst-5,nan,dense,0.0003,0.0003,17,medium,2000,0.2728337236533958,0.2622950819672131,1.5824497767857142,complete,outputs/rtnclip_h1e3_seed_task_trainmini_20260521/mini_train_summary.csv
nan,nan,int4,dense,0.001,0.001,16,pilot,1,0.265625,0.265625,1.64453125,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.002,0.002,16,pilot,1,0.21875,0.21875,1.6455078125,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.003,0.003,16,pilot,1,0.25,0.25,1.640625,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.0005,0.0005,16,pilot,1,0.1875,0.1875,1.65625,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.001,0.001,16,pilot,1,0.171875,0.171875,1.6533203125,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.002,0.002,16,pilot,1,0.234375,0.234375,1.66015625,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.003,0.003,16,pilot,1,0.203125,0.203125,1.6376953125,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.0005,0.0005,16,pilot,1,0.203125,0.203125,1.6103515625,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.001,0.001,16,pilot,1,0.1875,0.1875,1.6376953125,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.002,0.002,16,pilot,1,0.203125,0.203125,1.640625,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.003,0.003,16,pilot,1,0.203125,0.203125,1.6396484375,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.0005,0.0005,16,pilot,1,0.25,0.25,1.6494140625,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.001,0.001,16,pilot,1,0.1875,0.1875,1.6279296875,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.002,0.002,16,pilot,1,0.203125,0.203125,1.6435546875,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.003,0.003,16,pilot,1,0.203125,0.203125,1.64453125,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.0005,0.0005,16,pilot,1,0.1875,0.1875,1.6435546875,complete,outputs/rtnclip_int4_effdir_phaseD_debug_20260520_1816/summary_phaseD.csv
nan,nan,int4,dense,0.001,0.001,16,pilot,300,0.2939110070257611,0.2833723653395784,1.5708385172716628,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.002,0.002,16,pilot,300,0.2728337236533958,0.2728337236533958,1.5919363839285714,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.003,0.003,16,pilot,300,0.2107728337236534,0.2107728337236534,1.583801412470726,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.0005,0.0005,16,pilot,300,0.3021077283372365,0.3021077283372365,1.5597052473653397,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.001,0.001,16,pilot,1000,0.2939110070257611,0.2892271662763466,1.561891649590164,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.001,0.001,16,pilot,300,0.3056206088992974,0.2939110070257611,1.5686521150468384,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.002,0.002,16,pilot,300,0.3126463700234192,0.3126463700234192,1.574831674473068,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.003,0.003,16,pilot,300,0.2775175644028103,0.2716627634660422,1.585237668325527,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.0005,0.0005,16,pilot,1000,0.2950819672131147,0.2786885245901639,1.5573770491803278,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.0005,0.0005,16,pilot,300,0.3091334894613583,0.3091334894613583,1.562616638612412,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.001,0.001,16,pilot,300,0.3056206088992974,0.3056206088992974,1.56505918837822,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.002,0.002,16,pilot,300,0.2775175644028103,0.2716627634660422,1.5785389527224825,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.003,0.003,16,pilot,300,0.2857142857142857,0.2857142857142857,1.5747264710187354,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.0005,0.0005,16,pilot,300,0.2915690866510538,0.2915690866510538,1.5630351653981265,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.001,0.001,16,pilot,1000,0.2634660421545667,0.2107728337236534,1.5814549180327868,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.001,0.001,16,pilot,300,0.3302107728337236,0.3302107728337236,1.5625068610948478,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.002,0.002,16,pilot,300,0.2740046838407494,0.2740046838407494,1.5822576661299763,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.003,0.003,16,pilot,300,0.1510538641686182,0.1498829039812646,1.6298462199941453,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.0005,0.0005,16,pilot,1000,0.3138173302107728,0.3138173302107728,1.561374780444965,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
nan,nan,int4,dense,0.0005,0.0005,16,pilot,300,0.2798594847775175,0.2740046838407494,1.5691232435597189,complete,outputs/rtnclip_int4_effdir_phaseD_seed16_20260520_1819/summary_phaseD.csv
roberta-large,sst-5,int4,dense,1e-5,1e-05,16,medium,5485,0.2599531615925058,0.2599531615925058,3.076780225409836,failed,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv
roberta-large,sst-5,int4,dense,1e-3,0.001,16,full,20000,0.4789227166276346,0.4789227166276346,1.355313231850117,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv
roberta-large,sst-5,int4,dense,3e-5,3e-05,16,full,20000,0.2833723653395784,0.2599531615925058,1.5931073441159251,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv
roberta-large,sst-5,int4,dense,1p5e-3,0.0015,16,full,20000,0.4168618266978923,0.3747072599531616,1.5062070038056206,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv
roberta-large,sst-5,int4,dense,1e-4,0.0001,16,full,20000,0.3231850117096019,0.2014051522248243,1.5468292593676816,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv
roberta-large,sst-5,int4,dense,2e-3,0.002,16,full,20000,0.455503512880562,0.4519906323185012,1.4521896040690867,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv
roberta-large,sst-5,int4,dense,3e-4,0.0003,16,full,20000,0.4578454332552693,0.3653395784543325,1.363192055766979,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv
roberta-large,sst-5,int4,dense,3e-3,0.003,16,full,20000,0.3430913348946136,0.3278688524590163,1.5639591261709602,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv
roberta-large,sst-5,int4,dense,4e-3,0.004,16,full,20000,0.3149882903981265,0.275175644028103,1.5574159287177989,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv
roberta-large,sst-5,int4,dense,5e-3,0.005,16,full,20000,0.2704918032786885,0.2599531615925058,1.6029507281908666,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv
roberta-large,sst-5,int4,dense,1e-2,0.01,16,full,20000,0.2576112412177986,0.2400468384074941,1.610170887002342,complete,outputs/rtnclip_int4_g128_rtnclip_roberta_sst5_seed16_20260521/int4_hsearch_summary.csv
nan,nan,int4,dense,nan,1e-05,16,pilot,0,0.2599531615925058,0.2599531615925058,,nan,outputs/rtnclip_int4_mse_reprobe_20260521_true_nmse_d16/int4_mse_vs_training.csv
nan,nan,int4,dense,nan,3e-05,16,pilot,0,0.2833723653395784,0.2599531615925058,,nan,outputs/rtnclip_int4_mse_reprobe_20260521_true_nmse_d16/int4_mse_vs_training.csv
nan,nan,int4,dense,nan,0.0001,16,pilot,0,0.3231850117096019,0.2014051522248243,,nan,outputs/rtnclip_int4_mse_reprobe_20260521_true_nmse_d16/int4_mse_vs_training.csv
nan,nan,int4,dense,nan,0.0003,16,pilot,0,0.4578454332552693,0.3653395784543325,,nan,outputs/rtnclip_int4_mse_reprobe_20260521_true_nmse_d16/int4_mse_vs_training.csv
