model,task,precision,perturbation_mode,h,metric_type,A_uniform,p_active,V_align,V_norm,relative_disp,locality_proxy,nMSE_loss,corr_loss,source_path
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.034353729650795,0.997165275761974,0.9867609876355192,0.8981345119442915,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0236889262360239,0.9961447750362844,0.990249186874416,0.9258985319170774,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0275094531450507,0.9963715529753264,0.9889214165431752,0.915828748550398,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0434862071988199,0.997278664731495,0.9835584874421412,0.8803495737451018,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0287584838549666,0.9967117198838896,0.988448321821662,0.9130776640219735,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0539301477216769,0.9973013425253991,0.9811591210370691,0.8531651668054594,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0332159903664065,0.996530297532656,0.9869258657554572,0.9030432523141412,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0220635696410514,0.996643686502177,0.9906663557459012,0.9328284767423822,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0312842358130818,0.9966890420899854,0.9878596582953362,0.9038735644196372,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0410758028331928,0.9966890420899854,0.9846199537260322,0.8833433086460951,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0313309141680567,0.9973466981132076,0.988049862728804,0.9024545676391832,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0490203578679445,0.9968704644412192,0.982007548844938,0.8677231723615001,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0326831703014177,0.9965076197387518,0.9871071471059498,0.9038390761664382,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0236758105013339,0.9968024310595064,0.9901890776993244,0.9270006901213504,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0346234467072009,0.9960087082728591,0.9862639204031586,0.9016227396651804,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0359745351900542,0.9971425979680696,0.9863927217403048,0.8926520607656453,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0326216433341251,0.996734397677794,0.9876733001072996,0.8984375032477987,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0413182485917581,0.996847786647315,0.9841681730950864,0.8857308564200692,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0294986414972662,0.996847786647315,0.9883219086716764,0.9096824293693202,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0189779225674506,0.9963942307692308,0.9918795556948315,0.9401467255022776,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0385167003080165,0.997074564586357,0.9851399344370428,0.8911911967428418,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0368250455199778,0.9969384978229318,0.9859979231502524,0.891802582743983,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0329923726736284,0.9968704644412192,0.9875369290628851,0.8982420636005387,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0341634982955305,0.9968251088534108,0.98669197967663,0.8997278690222008,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0256486953046334,0.9965529753265604,0.9896120608035536,0.9199896382070633,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0168279179038926,0.9963261973875182,0.9927431863283946,0.9452760581740004,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0367602130840005,0.996734397677794,0.9859176148056472,0.8931501025519979,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0241338458318954,0.9957138969521044,0.9902153847550932,0.923270080688449,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0321041207130357,0.9970065312046444,0.9879146165903546,0.8991761906003601,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0262275362315593,0.9965983309143688,0.9895895575209588,0.916392163234112,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0231231438106416,0.9958499637155298,0.99044639082827,0.9273817126404944,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0163629057008972,0.9962581640058056,0.992851304311022,0.9476980298084012,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.034097929653633,0.9963715529753264,0.9868390999903118,0.8985472360040117,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0227215114545533,0.9965529753265604,0.990396970426556,0.930990369149134,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0382128984449661,0.9970292089985486,0.9855182937479596,0.8891931770435942,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0217620980026897,0.9965529753265604,0.9911064078318276,0.928405204369656,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0236220980327072,0.9962808417997098,0.9901107105245384,0.9280379953509011,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0158118977486435,0.9958046081277212,0.9930920962271494,0.9485539343403684,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.029385564546113,0.997074564586357,0.9884337327374634,0.9097167853697836,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0193215388671339,0.996099419448476,0.9917198408718886,0.939488235986884,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0311807039671945,0.996643686502177,0.987892953543362,0.9042530320684508,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0176586474248521,0.9963715529753264,0.9925529246443604,0.9403264102245044,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0195690107200353,0.9962354862119012,0.9918073063992704,0.9357418262118564,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0100464242659158,0.9959633526850508,0.9956329355252408,0.9605223867708148,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0254506352379142,0.9965756531204644,0.9897282786336912,0.9200561202633007,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0140445287321497,0.9960313860667634,0.9938371783224134,0.953154575250458,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0221755955248318,0.9966210087082727,0.9910233392144104,0.926627615037145,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0153227239678964,0.9964622641509434,0.9935264384385334,0.9456515570675148,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0170444748359379,0.9960087082728591,0.992900331637081,0.9399282985936268,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0098347898124566,0.995441763425254,0.9956823496644992,0.9621489255683467,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0339646913961748,0.9966210087082727,0.9871023078452228,0.8965218211174054,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0290207521592795,0.9958046081277212,0.9878624108006552,0.918920266361337,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.013751472746887,0.9947387518142236,0.9937865303741378,0.9580266443786865,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0208866147637032,0.996099419448476,0.99118470045097,0.9342486913196322,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0205816952765739,0.9958046081277212,0.9913121428682344,0.9348981548922746,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0084513317717423,0.9954190856313496,0.9961917045746838,0.9683478592562794,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.03,interval,0.0095351200575819,0.9950335631349784,0.9956194564338552,0.9682120033801678,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,9547.798102757655,0.0003401669085631,0.0674354245784434,42.60700798646725,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,180.13025390368583,2.2677793904209e-05,0.2813730361141754,1.6209127662049128,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,2548.8669964808064,0.0001360667634252,0.1301922718525794,16.039949619339378,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,1.0,0.0,,0.0,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,7325.77062779155,0.0001814223512336,0.1325690802039969,30.85376176469668,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,761.4288990356441,9.0711175616836e-05,0.2561064614013562,7.197328474749266,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,1651.045515669293,0.0002948113207547,0.0811451162562423,17.6117455884983,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,5334.9460582394495,0.0001587445573294,0.0968667963932075,24.02870603271949,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,3608.9366341944433,0.000113388969521,0.0924609435239844,16.02686206527917,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,10473.240201079218,0.000113388969521,0.0582826973991155,30.561499396524056,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,42.28396094790074,2.2677793904209e-05,0.1681514625697835,0.7677950526905865,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,12144.006341429877,0.0001814223512336,0.0894066775349975,39.60671250050915,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,553.8953655700237,6.803338171262699e-05,0.2144471396018289,4.65834831875683,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,2253.522665041509,0.000113388969521,0.1326044483386189,14.019573365250931,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,8670.797449549122,0.0002948113207547,0.1486445765176053,36.758925446561975,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,378.2896020297638,2.2677793904209e-05,0.1987412266086829,2.2215561367954635,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,22871.47605950749,0.0002494557329462,0.087663412259269,64.05021507597901,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,305.51299912734675,6.803338171262699e-05,0.1696405292931166,3.519300356275962,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,4205.348099867395,0.0001814223512336,0.1560455014914867,18.83907230611601,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,11206.47949521651,0.0001587445573294,0.0492755819883859,36.64944830380388,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,647.2826942493247,2.2677793904209e-05,0.2880288316705305,3.030349593366652,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,10160.009540443958,0.0003174891146589,0.0855825139602065,47.45732589626534,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,2277.4454101300826,0.0001360667634252,0.2284631382310026,13.832933355069388,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,2632.0083045032447,9.0711175616836e-05,0.1610425318792891,12.392588448131436,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,16189.289198353616,0.0002494557329462,0.1128051542075539,50.30923353055096,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,234.58195354271007,2.2677793904209e-05,0.1179362941073986,1.7876949130588464,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,1510.476784743764,0.0001360667634252,0.1377097901660856,11.40967227654213,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,9395.816220229774,9.0711175616836e-05,0.1255623438375527,26.12964627358388,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,9709.71062934028,0.0004535558780841,0.1044387979437797,54.075577574709946,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,8504.053936286411,0.000113388969521,0.1268068053939765,25.084784680139546,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,7028.78199620167,0.000113388969521,0.1084601641865874,21.90481933073961,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,7305.322405847848,0.0002721335268505,0.0960114272580861,37.80410079669072,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,15683.665446315112,0.0002721335268505,0.137289779619423,52.8382582733552,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,5103.64568449892,0.0002041001451378,0.132495752478286,28.51797877238176,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,8485.472897766145,0.000113388969521,0.0760840713581759,28.219748727071423,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,24019.069369292047,0.0001587445573294,0.0790647957085959,49.89818727517996,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,469.7281265987515,2.2677793904209e-05,0.2473996895400337,2.949532712589685,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,11351.66503657307,0.0001360667634252,0.1079542873376909,33.255156346612445,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,820.9216272728436,4.5355587808418e-05,0.2703207955202032,4.376119058336593,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,6208.946135558391,0.0002041001451378,0.0765960669256904,30.432411896771704,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,7531.921324318916,0.0001814223512336,0.0624703237369563,28.72451298354161,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,2481.8478046562536,4.5355587808418e-05,0.2401964601216161,8.308849433276952,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,6145.064618033891,9.0711175616836e-05,0.1693686499269004,18.42886053911729,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,726.6245750450915,4.5355587808418e-05,0.1682755318531132,4.542797859056737,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,12538.898056897257,0.000113388969521,0.1048619961217918,33.439590434765755,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,27078.504166943814,0.0003174891146589,0.1062008707255424,78.08993947508147,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,19418.1860210296,0.0002041001451378,0.0879102233522715,50.342730899166654,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,2925.3071391317,0.0001360667634252,0.1420263961133267,16.74199929310352,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,1257.270416105713,2.2677793904209e-05,0.1674748809355994,4.5067218121819685,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,15441.012989540202,0.0001814223512336,0.059853267203824,43.379388142378176,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,12515.085727537926,0.000226777939042,0.1225937239756683,43.08070505061763,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,3273.8302746675326,0.0001814223512336,0.1356200203682326,22.097430825351047,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,28482.483063224583,0.0003174891146589,0.1073154011990395,76.63429762295647,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,1454.9426348887737,9.0711175616836e-05,0.1232510508929996,9.201319462677104,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,12364.71242876126,0.0003628447024673,0.114446534494455,55.45077798169498,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,3929.681704499149,6.803338171262699e-05,0.2293471816542982,14.258393878957648,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,2817.283678875345,4.5355587808418e-05,0.1446935364966705,9.9213075655993,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,4967.988052195276,6.803338171262699e-05,0.1490435710236407,14.815802463049998,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,7283.502309876169,0.0002041001451378,0.1472179487990587,32.43732398885098,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,13903.860528958694,0.0001360667634252,0.1502400785303848,35.20121740708204,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,8237.225939074726,0.0001360667634252,0.1157615018914308,28.07430072642949,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
facebook/opt-1.3b,sst-5,int8,sparse_p0p1,1e-07,interval,6079.918201827118,0.0001814223512336,0.1525116455875965,28.450140528017958,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv
