model,task,precision,perturbation_mode,h,A_uniform,p_active,V_norm,V_align,p_clip,jump_mean,jump_median,jump_zero_frac,jump_one_frac,jump_ge2_frac,disp_rms,relative_disp,locality_proxy,source_path,p_clip_base,p_clip_delta,p_active_norm,locality_rel_disp_limit,locality_relaxed_for_int4,score_geom,nMSE_loss,corr_loss,normalized_curve,metric_type,merge_source
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.324830602438682,0.086697206095791,2.673923415293549,0.341931281129042,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,3.697431756616198,0.1201015965166908,2.131782327622338,0.4328286958827565,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.701985566558478,0.1047487300435413,2.805324715419433,0.3858120855297946,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,4.188067874595742,0.1539141872278664,2.30253477503101,0.4579602858687383,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.297653318410794,0.1269276124818577,2.76803276529382,0.426985408133715,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.901439986833979,0.090824564586357,2.611374033732528,0.3679334512678499,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.480991986218007,0.0921852322206095,2.520911621011525,0.3736142469862286,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.288430798401456,0.1318033381712627,2.5395358001699604,0.4245092274067546,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.252212395563196,0.0870146952104499,2.449889784767266,0.357370547130745,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,3.77251232907662,0.115021770682148,2.145744813659916,0.4262629003233739,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.200488355249167,0.1052703193033381,2.4780157090280635,0.3910935671164072,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.143559970115562,0.0937953555878084,2.6600865470470048,0.3634736171851511,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,7.201200444207261,0.1099646226415094,2.886646394665734,0.3783522978037854,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,4.454504548519258,0.1049528301886792,2.282647093508233,0.3839771068626654,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.637633659019676,0.1073793541364296,2.6031103507402102,0.4105206914984202,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,4.250094913197337,0.1044312409288824,2.246666372943946,0.4006033973639255,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.222083010135795,0.1009615384615384,2.48843686399724,0.3958694205915279,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.527850881248643,0.0826605587808418,2.521940032011197,0.3642468562748638,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.276957441747888,0.1005986937590711,2.50159384088924,0.3964826845397809,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.514780479782901,0.1169040275761973,2.569367414145204,0.4049655124533547,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.126175428606572,0.0985350145137881,2.467109634774346,0.3970818975878777,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,4.8283119181649,0.11697206095791,2.4179235714902445,0.4171237625385284,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.461316704545949,0.1096698113207547,2.75534093565381,0.3862368974677109,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.261365184528357,0.0839531930333817,2.67924642797663,0.3582703375932731,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.284991740624055,0.1095110667634252,2.70513131785417,0.3799888693362205,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.191175597189036,0.1134343251088534,2.4958506539565133,0.4073025772606957,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.227852030993299,0.1113479680696661,2.5020861769310088,0.4060991139643495,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.408086813082256,0.1201923076923077,2.5683979606831646,0.4252913185727083,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.4252891926811975,0.1037735849056603,2.739384141129884,0.3786011681364599,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.51754752194999,0.0708681059506531,2.4946704802954605,0.3421099921723413,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.057408955770776,0.1050662191582002,2.442998225223068,0.3922542779882152,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,4.623068461534902,0.074655297532656,2.2844472132601354,0.3492653724655215,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.275692250114544,0.1101914005805515,2.515177813961743,0.4066823867079611,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.983557868315726,0.0969248911465892,2.6532734653450265,0.3864166722696283,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.46217657631473,0.0970382801161103,2.7480411661673845,0.3806619642402962,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.084342548922547,0.0704599056603773,2.626525269364206,0.3455279867626215,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.123452953485439,0.1182193396226415,2.687668118672007,0.3929735335195151,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.815345238918094,0.0949746008708272,2.81045718544782,0.3708625190924131,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,4.703511554434386,0.1030252177068214,2.3520089727497977,0.3880511172274169,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.474610395684735,0.0789640783744557,2.510446967695388,0.3638154362229205,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.215511614628594,0.0855406386066763,2.6797813086569704,0.3681847087004722,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,7.5701764411705055,0.0864704281567489,2.9367158429111715,0.350026209383707,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.573522460555695,0.099396770682148,2.571758265268487,0.3978416236317834,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.578397629530016,0.0797804789550072,2.7305913806829327,0.3456560439127574,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.692019278440969,0.1036375181422351,2.599561246091195,0.3968523613714967,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.139470990483694,0.0755397314949201,2.644628641759194,0.3520441991602842,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.945262659399954,0.0941808780841799,2.8386380140522305,0.3711892761425009,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.832277084559128,0.0651759796806966,2.7653203441706737,0.3292744404693044,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.369294527992624,0.0805515239477503,2.4780932811466574,0.3588902147638292,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,8.39936232293156,0.0825018142235123,3.083211692509881,0.3413460912950532,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.025147584336403,0.0743604862119013,2.3947173589890345,0.3567340455386062,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,7.679880581631683,0.0871961175616836,2.9658985542308733,0.3563645537667924,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.165482808686148,0.0774673439767779,2.642629917929991,0.34488843420998,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,8.318520645869915,0.0776034107402031,3.0462688241892684,0.3217998722005734,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.171048434752394,0.096471335268505,2.7006222402469744,0.3936420330222235,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.617653491033906,0.0917316763425254,2.5481015383591714,0.3671030738432935,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,9.954722151351463,0.060118831640058,3.2884683032457174,0.2849859997301869,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,6.287491550727405,0.0817534470246734,2.680067110229578,0.3539878796361114,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,5.218558517623203,0.0673303701015965,2.417907077259626,0.3367408517280243,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,8.803724973208277,0.0671489477503628,3.127066995066472,0.3185318070104717,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,3e-05,9.417579579348953,0.0576696298984034,3.195426323490372,0.2831392818294594,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.4420787315791441,0.5300253991291727,1.1931833511879133,0.8304796768074024,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.0803956439054975,0.7552612481857764,1.038194000837235,0.9618916400610896,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.3369056502318041,0.5359896589259797,1.14759600893375,0.8626151970420713,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.1811084079236389,0.7907519956458636,1.0888911062014603,0.9204798523021328,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.8509856344908511,0.3363570391872278,1.333257529028209,0.7220958056920314,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.7070558773041791,0.4045718432510885,1.3171731202481922,0.769458812545945,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,1.084485205946434,0.3091890420899855,1.4129561531874222,0.6758785945031845,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.2277163536962539,0.6277893686502177,1.110290176426893,0.9028410620140928,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,1.3762848056324546,0.3237708635703918,1.5458706493826344,0.6505917308423917,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.0952288937863213,0.7354408563134979,1.0420645146020069,0.9550016543767392,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,1.3274457523593652,0.335177793904209,1.5204525178928232,0.6521114106984778,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,1.056215370088924,0.3333635703918722,1.4386534013487715,0.6995481383666907,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,1.298850615350453,0.3031794267053701,1.4969450006196792,0.648187370044381,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.3755880987424052,0.5254898403483309,1.1794878993289954,0.8542718269165921,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,1.582995106660871,0.3117969883889695,1.6359421840338533,0.6393646638369603,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.1850754339436105,0.6399673439767779,1.0781676877301187,0.9168451498604582,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,1.2533413100008446,0.3253583091436865,1.5011278817000382,0.6657890390103374,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.9737865245814472,0.3226596516690856,1.401557560589756,0.7094335841871019,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,1.3452454183187308,0.3286239114658926,1.5407367496136095,0.6579991263826364,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.3949670262839025,0.4745101596516691,1.1638147495597464,0.8415744780804979,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,1.237857178158074,0.3170128809869376,1.4673880107255808,0.6522592034117629,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.2368967347085279,0.6099873004354136,1.111720004477638,0.8988482948446922,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,1.0265324187961915,0.349396770682148,1.3846320711319142,0.6823547162832818,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.9462504839153072,0.351029571843251,1.4037191800363111,0.7200528811667369,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,1.3498496048944502,0.3516872278664731,1.5401132096143455,0.655729859283948,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
facebook/opt-1.3b,sst-5,int8,dense,0.0001,0.4147527646875188,0.4917679608127721,1.1947979449997963,0.8420200781553246,,,,,,,,,,outputs/interval_h_selection_8h_probes/opt13b_sst5_int8/interval_geometry_metrics.csv,,,,,,,,,,interval,hwindow_12h_highdim_bundle/realmodel_interval_metrics.csv
