d,effective_dim,active_p,Delta,qbits,function_family,group_size,scale_sigma,n_dirs,metric,alpha,beta,gamma,h_star,fit_R2,synthetic_source,window_width_kappa_1p1,rho_min
100000,1000,0.01,0.0001,4,lin,128,1.0,24,A_true,1.20449942182283e-12,0.0,0.0,,0.9960140179297962,main,0.0,0.0017978565356486
100000,1000,0.01,0.0001,4,lin,128,1.0,24,A_interval_grad,1.1703134563802077e-14,0.0,0.0,,0.9976821651106,main,,0.0017978565356486
100000,1000,0.01,0.0001,4,nl,128,1.0,24,A_true,1.9160582817682804e-15,0.0,0.0,,-0.1906966547928885,main,0.0,0.002841199834332
100000,1000,0.01,0.0001,4,nl,128,1.0,24,A_interval_grad,3.998139928412855e-17,0.0,0.0,,-0.4508331683248958,main,,0.002841199834332
100000,1000,0.01,0.001,8,lin,128,0.0,24,A_true,1.111336406482268e-16,0.0,0.0,,-0.2925791147172301,main,0.0,2.4740658267901573e-06
100000,1000,0.01,0.001,8,lin,128,0.0,24,A_interval_grad,1.1358175021604232e-18,0.0,0.0,,-0.2715618250206912,main,,2.4740658267901573e-06
100000,1000,0.01,0.001,8,nl,128,0.0,24,A_true,1.114618256578016e-16,0.0,0.0,,-0.2715384785362231,main,0.0,0.0015562094432421
100000,1000,0.01,0.001,8,nl,128,0.0,24,A_interval_grad,1.116891833099038e-18,0.0,0.0,,-0.2033262198827596,main,,0.0015562094432421
100000,1000,0.01,0.001,8,lin,128,1.0,24,A_true,1.3201306771873147e-16,0.0,0.0,,-0.1379984699683953,main,0.0,6.12677862324962e-05
100000,1000,0.01,0.001,8,lin,128,1.0,24,A_interval_grad,1.266433146240967e-18,0.0,0.0,,-0.1612151941323882,main,,6.12677862324962e-05
100000,1000,0.01,0.001,8,nl,128,1.0,24,A_true,1.11019886490656e-16,0.0,0.0,,-0.2740131469403017,main,1.5228787452803376,0.0028634070828743
100000,1000,0.01,0.001,8,nl,128,1.0,24,A_interval_grad,1.6712470561393273e-18,0.0,0.0,,-0.2510064198943287,main,,0.0028634070828743
100000,1000,0.01,0.001,4,lin,128,0.0,24,A_true,1.5262331071263742e-16,0.0,0.0,,-0.2517949898373233,main,0.0,7.589425284115345e-05
100000,1000,0.01,0.001,4,lin,128,0.0,24,A_interval_grad,1.8833462792266405e-18,0.0,0.0,,-0.2124522514646361,main,,7.589425284115345e-05
100000,1000,0.01,0.001,4,nl,128,0.0,24,A_true,1.2231655309021546e-16,0.0,0.0,,-0.3248038318406185,main,0.0,0.0042978598370924
100000,1000,0.01,0.001,4,nl,128,0.0,24,A_interval_grad,1.3661024239325298e-18,0.0,0.0,,-0.3171712109904603,main,,0.0042978598370924
100000,1000,0.01,0.001,4,lin,128,1.0,24,A_true,1.1462705008625106e-16,0.0,0.0,,-0.2733380822530531,main,0.0,0.0010517866938704
100000,1000,0.01,0.001,4,lin,128,1.0,24,A_interval_grad,1.2455045251317549e-18,0.0,0.0,,-0.2319672915897961,main,,0.0010517866938704
100000,1000,0.01,0.001,4,nl,128,1.0,24,A_true,1.1088649560615412e-16,0.0,0.0,,-0.3135770554037378,main,0.0,0.0064565802982276
100000,1000,0.01,0.001,4,nl,128,1.0,24,A_interval_grad,2.4267474217475184e-18,0.0,0.0,,-0.1750713376263586,main,,0.0064565802982276
100000,1000,0.01,0.01,8,lin,128,0.0,24,A_true,1.513039213520536e-16,0.0,0.0,,-0.2084397506392521,main,0.0,3.4787054450515733e-06
100000,1000,0.01,0.01,8,lin,128,0.0,24,A_interval_grad,1.579385045307931e-18,0.0,0.0,,-0.2102446786487053,main,,3.4787054450515733e-06
100000,1000,0.01,0.01,8,nl,128,0.0,24,A_true,1.125354803090678e-16,0.0,0.0,,-0.295057233423398,main,1.0,0.0012206066831836
100000,1000,0.01,0.01,8,nl,128,0.0,24,A_interval_grad,1.09747483226593e-18,0.0,0.0,,-0.4774829783164755,main,,0.0012206066831836
100000,1000,0.01,0.01,8,lin,128,1.0,24,A_true,1.1087240860530382e-16,0.0,0.0,,-0.3550378321169272,main,0.0,2.8252464951613485e-05
100000,1000,0.01,0.01,8,lin,128,1.0,24,A_interval_grad,1.0782857093752722e-18,0.0,0.0,,-0.4666992877167479,main,,2.8252464951613485e-05
100000,1000,0.01,0.01,8,nl,128,1.0,24,A_true,1.1329092019687103e-16,0.0,0.0,,-0.2442822781978846,main,0.0,0.0025124107004357
100000,1000,0.01,0.01,8,nl,128,1.0,24,A_interval_grad,1.0780251021193475e-18,0.0,0.0,,-0.4576808353003223,main,,0.0025124107004357
100000,1000,0.01,0.01,4,lin,128,0.0,24,A_true,1.1126024521424315e-16,0.0,0.0,,-0.2509211449052044,main,0.0,0.0001153121354119
100000,1000,0.01,0.01,4,lin,128,0.0,24,A_interval_grad,1.0371624298817737e-18,0.0,0.0,,-0.2725027349779791,main,,0.0001153121354119
100000,1000,0.01,0.01,4,nl,128,0.0,24,A_true,1.14762800941001e-16,0.0,0.0,,-0.1401858914480565,main,0.0,0.0018420055488701
100000,1000,0.01,0.01,4,nl,128,0.0,24,A_interval_grad,1.1977683648552489e-18,0.0,0.0,,-0.2393101008354459,main,,0.0018420055488701
100000,1000,0.01,0.01,4,lin,128,1.0,24,A_true,6.585574746634924e-13,0.0,0.0,,0.9050645837749562,main,0.0,0.0011653886084132
100000,1000,0.01,0.01,4,lin,128,1.0,24,A_interval_grad,6.146538253641485e-15,0.0,0.0,,0.9062804619446344,main,,0.0011653886084132
100000,1000,0.01,0.01,4,nl,128,1.0,24,A_true,1.1536049127732991e-16,0.0,0.0,,-0.2019266495900979,main,0.0,0.0026768297988425
100000,1000,0.01,0.01,4,nl,128,1.0,24,A_interval_grad,1.3149149042466072e-18,0.0,0.0,,-0.1987823917442905,main,,0.0026768297988425
1000000,1000000,1.0,1e-05,8,lin,128,0.0,12,A_true,4.9398604978354416e-14,0.0,0.0,,0.9318295486797076,main,0.0,0.0005362073153844
1000000,1000000,1.0,1e-05,8,lin,128,0.0,12,A_interval_grad,4.105792039019258e-14,0.0,0.0,,0.9391430802190566,main,,0.0005362073153844
1000000,1000000,1.0,1e-05,8,nl,128,0.0,12,A_true,1.6529780599721707e-13,0.0,0.0,,0.976631343831143,main,0.4771212547196624,0.2876436208080136
1000000,1000000,1.0,1e-05,8,nl,128,0.0,12,A_interval_grad,4.1025853497354433e-14,0.0,0.0,,0.948077974337138,main,,0.2876436208080136
1000000,1000000,1.0,1e-05,8,lin,128,1.0,12,A_true,1.1142072476755745e-13,0.0,0.0,,0.8890199506692709,main,0.0,0.0060679290955736
1000000,1000000,1.0,1e-05,8,lin,128,1.0,12,A_interval_grad,6.145637424136591e-14,0.0,0.0,,0.9202274312341931,main,,0.0060679290955736
1000000,1000000,1.0,1e-05,8,nl,128,1.0,12,A_true,9.82673121635668e-14,0.0,0.0,,0.7074692884854239,main,0.0,0.0874662399608314
1000000,1000000,1.0,1e-05,8,nl,128,1.0,12,A_interval_grad,1.0107777406938089e-13,0.0,0.0,,0.8178735430513875,main,,0.0874662399608314
1000000,1000000,1.0,1e-05,4,lin,128,0.0,12,A_true,4.4549074912587206e-14,0.0,0.0,,0.9326430164665016,main,0.0,0.0150710767804026
1000000,1000000,1.0,1e-05,4,lin,128,0.0,12,A_interval_grad,4.038018630047511e-14,0.0,0.0,,0.9371646301584012,main,,0.0150710767804026
1000000,1000000,1.0,1e-05,4,nl,128,0.0,12,A_true,1.108536585365853e-16,0.0,0.0,,,main,7.0,0.4462832877688214
1000000,1000000,1.0,1e-05,4,nl,128,0.0,12,A_interval_grad,3.8086107824613e-14,0.0,0.0,,0.93303888585148,main,,0.4462832877688214
1000000,1000000,1.0,1e-05,4,lin,128,1.0,12,A_true,6.49952110304354e-14,0.0,0.0,,0.9571088159618106,main,0.0,0.0619376415284629
1000000,1000000,1.0,1e-05,4,lin,128,1.0,12,A_interval_grad,6.723800147308512e-14,0.0,0.0,,0.9394770032197328,main,,0.0619376415284629
1000000,1000000,1.0,1e-05,4,nl,128,1.0,12,A_true,2.170787017208453e-14,0.0,0.0,,0.2938040749990213,main,1.0,0.5759074968125436
1000000,1000000,1.0,1e-05,4,nl,128,1.0,12,A_interval_grad,1.2654722986741296e-13,0.0,0.0,,0.8317975587103676,main,,0.5759074968125436
1000000,1000000,1.0,0.0001,8,lin,128,0.0,12,A_true,3.982916037073745e-13,0.0,0.0,,0.9745102472320284,main,0.0,0.0002625879729576
1000000,1000000,1.0,0.0001,8,lin,128,0.0,12,A_interval_grad,3.48519176296515e-13,0.0,0.0,,0.93406183587521,main,,0.0002625879729576
1000000,1000000,1.0,0.0001,8,nl,128,0.0,12,A_true,1.0127367650138396e-13,0.0,0.0,,0.1812953702783757,main,0.0,0.1087840359139852
1000000,1000000,1.0,0.0001,8,nl,128,0.0,12,A_interval_grad,5.185725075770548e-13,0.0,0.0,,0.9568941933343408,main,,0.1087840359139852
1000000,1000000,1.0,0.0001,8,lin,128,1.0,12,A_true,7.381199432973098e-13,0.0,0.0,,0.9767534746270544,main,0.0,0.0014882166555252
1000000,1000000,1.0,0.0001,8,lin,128,1.0,12,A_interval_grad,8.320464110195975e-13,0.0,0.0,,0.967284631498098,main,,0.0014882166555252
1000000,1000000,1.0,0.0001,8,nl,128,1.0,12,A_true,2.9590342704967933e-13,0.0,0.0,,-0.0576988997697189,main,0.0,0.0615464225629793
1000000,1000000,1.0,0.0001,8,nl,128,1.0,12,A_interval_grad,3.357326910330605e-13,0.0,0.0,,-0.1930518836906278,main,,0.0615464225629793
1000000,1000000,1.0,0.0001,4,lin,128,0.0,12,A_true,3.847273274829308e-13,0.0,0.0,,0.9132097084465058,main,0.0,0.0065345230191545
1000000,1000000,1.0,0.0001,4,lin,128,0.0,12,A_interval_grad,4.384614568932537e-13,0.0,0.0,,0.9373827877090168,main,,0.0065345230191545
1000000,1000000,1.0,0.0001,4,nl,128,0.0,12,A_true,2.323194359965156e-13,0.0,0.0,,0.5831911733255715,main,0.0,0.2433691091785311
1000000,1000000,1.0,0.0001,4,nl,128,0.0,12,A_interval_grad,3.6837597690037444e-13,0.0,0.0,,0.9181302509982988,main,,0.2433691091785311
1000000,1000000,1.0,0.0001,4,lin,128,1.0,12,A_true,8.037489979629582e-13,0.0,0.0,,0.8886839809325722,main,0.0,0.1015626605507928
1000000,1000000,1.0,0.0001,4,lin,128,1.0,12,A_interval_grad,4.294178725995962e-13,0.0,0.0,,0.8542151661970474,main,,0.1015626605507928
1000000,1000000,1.0,0.0001,4,nl,128,1.0,12,A_true,4.518252126463208e-13,0.0,0.0,,0.9062656051522382,main,0.0,0.2131984194710626
1000000,1000000,1.0,0.0001,4,nl,128,1.0,12,A_interval_grad,8.462220593572138e-13,0.0,0.0,,0.7809353456600778,main,,0.2131984194710626
1000000,1000000,1.0,0.001,8,lin,128,0.0,12,A_true,9.721063849362691e-12,0.0,0.0,,0.9975049075463922,main,0.0,0.0004297588841482
1000000,1000000,1.0,0.001,8,lin,128,0.0,12,A_interval_grad,4.5392985195683535e-12,0.0,0.0,,0.9417077809706292,main,,0.0004297588841482
1000000,1000000,1.0,0.001,8,nl,128,0.0,12,A_true,3.0728032000973737e-12,0.0,0.0,,0.9695341414183491,main,0.0,0.1720669770048136
1000000,1000000,1.0,0.001,8,nl,128,0.0,12,A_interval_grad,3.693642337271223e-12,0.0,0.0,,0.935903808627314,main,,0.1720669770048136
1000000,1000000,1.0,0.001,8,lin,128,1.0,12,A_true,1.4055798771319485e-12,0.0,0.0,,0.5113931231428369,main,0.0,0.0036497780566951
1000000,1000000,1.0,0.001,8,lin,128,1.0,12,A_interval_grad,1.676930596695538e-12,0.0,0.0,,0.763090622824695,main,,0.0036497780566951
1000000,1000000,1.0,0.001,8,nl,128,1.0,12,A_true,1.247968723345167e-12,0.0,0.0,,0.70150147601795,main,0.0,0.1709247639876635
1000000,1000000,1.0,0.001,8,nl,128,1.0,12,A_interval_grad,4.894771918763579e-12,0.0,0.0,,0.8220099261932877,main,,0.1709247639876635
1000000,1000000,1.0,0.001,4,lin,128,0.0,12,A_true,6.073827632957515e-12,0.0,0.0,,0.9916705020984552,main,0.0,0.01978130646891
1000000,1000000,1.0,0.001,4,lin,128,0.0,12,A_interval_grad,5.932355343968916e-12,0.0,0.0,,0.977043859443347,main,,0.01978130646891
1000000,1000000,1.0,0.001,4,nl,128,0.0,12,A_true,9.507277030497026e-13,0.0,0.0,,0.9138957872947124,main,0.0,0.1791488074189652
1000000,1000000,1.0,0.001,4,nl,128,0.0,12,A_interval_grad,4.912261974678024e-12,0.0,0.0,,0.9613914842898692,main,,0.1791488074189652
1000000,1000000,1.0,0.001,4,lin,128,1.0,12,A_true,6.7029705015632905e-12,0.0,0.0,,-0.0717756608283011,main,0.0,0.1060127117664701
1000000,1000000,1.0,0.001,4,lin,128,1.0,12,A_interval_grad,4.286930518795476e-12,0.0,0.0,,-0.0721317013479061,main,,0.1060127117664701
1000000,1000000,1.0,0.001,4,nl,128,1.0,12,A_true,7.667226090414409e-14,0.0,0.0,,-0.232196330252405,main,0.0,0.3811882181558486
1000000,1000000,1.0,0.001,4,nl,128,1.0,12,A_interval_grad,6.050421075975819e-13,0.0,0.0,,-0.2370738237288716,main,,0.3811882181558486
1000000,1000000,1.0,0.01,8,lin,128,0.0,12,A_true,1.1151511966309092e-11,0.0,0.0,,0.8769194847359012,main,0.0,0.0002404719310186
1000000,1000000,1.0,0.01,8,lin,128,0.0,12,A_interval_grad,1.7471109733505774e-11,0.0,0.0,,0.7747741166162161,main,,0.0002404719310186
1000000,1000000,1.0,0.01,8,nl,128,0.0,12,A_true,2.350456392734119e-11,0.0,0.0,,0.7421939052968572,main,0.0,0.118556413234612
1000000,1000000,1.0,0.01,8,nl,128,0.0,12,A_interval_grad,3.326706024363518e-11,0.0,0.0,,0.7958501269315895,main,,0.118556413234612
1000000,1000000,1.0,0.01,8,lin,128,1.0,12,A_true,5.6124467808968095e-11,0.0,0.0,,0.9608892420598012,main,0.0,0.0049465568044529
1000000,1000000,1.0,0.01,8,lin,128,1.0,12,A_interval_grad,1.653616698584004e-11,0.0,0.0,,0.8969544682605676,main,,0.0049465568044529
1000000,1000000,1.0,0.01,8,nl,128,1.0,12,A_true,4.014270709901664e-13,0.0,0.0,,-0.2610813686732136,main,0.0,0.2602308906227178
1000000,1000000,1.0,0.01,8,nl,128,1.0,12,A_interval_grad,1.0069313723905816e-11,0.0,0.0,,-0.0310372349943723,main,,0.2602308906227178
1000000,1000000,1.0,0.01,4,lin,128,0.0,12,A_true,1.418625361215933e-11,0.0,0.0,,0.9864288881835672,main,0.0,0.0090597511819328
1000000,1000000,1.0,0.01,4,lin,128,0.0,12,A_interval_grad,7.725307302889081e-12,0.0,0.0,,0.9439692684123926,main,,0.0090597511819328
1000000,1000000,1.0,0.01,4,nl,128,0.0,12,A_true,5.467130014189608e-12,0.0,0.0,,-0.0532188137088154,main,0.0,0.3168071393748022
1000000,1000000,1.0,0.01,4,nl,128,0.0,12,A_interval_grad,2.033816357942065e-11,0.0,0.0,,0.6729050580439884,main,,0.3168071393748022
1000000,1000000,1.0,0.01,4,lin,128,1.0,12,A_true,5.506364494325251e-12,0.0,0.0,,0.7466539777663095,main,0.0,0.1221264784187359
1000000,1000000,1.0,0.01,4,lin,128,1.0,12,A_interval_grad,2.6473602655312384e-12,0.0,0.0,,0.2376579527035904,main,,0.1221264784187359
1000000,1000000,1.0,0.01,4,nl,128,1.0,12,A_true,5.166484471190924e-14,0.0,0.0,,-0.3547548098810444,main,0.0,0.3847546448683098
1000000,1000000,1.0,0.01,4,nl,128,1.0,12,A_interval_grad,1.1871606821051524e-13,0.0,0.0,,-0.3359468482750649,main,,0.3847546448683098
1000000,100000,0.1,1e-05,8,lin,128,0.0,12,A_true,6.453079413731024e-14,0.0,0.0,,0.9908670687837636,main,0.0,2.2038083162678768e-05
1000000,100000,0.1,1e-05,8,lin,128,0.0,12,A_interval_grad,3.738704170344857e-15,0.0,0.0,,0.948437078285134,main,,2.2038083162678768e-05
1000000,100000,0.1,1e-05,8,nl,128,0.0,12,A_true,6.619235736548898e-14,0.0,0.0,,0.8399205017750031,main,0.0,0.0183181800509013
1000000,100000,0.1,1e-05,8,nl,128,0.0,12,A_interval_grad,4.1162307889036254e-15,0.0,0.0,,0.9377189232615472,main,,0.0183181800509013
1000000,100000,0.1,1e-05,8,lin,128,1.0,12,A_true,8.491539059073464e-14,0.0,0.0,,0.9883922033424694,main,0.0,0.0007316485213943
1000000,100000,0.1,1e-05,8,lin,128,1.0,12,A_interval_grad,7.440990818981914e-15,0.0,0.0,,0.951910218648607,main,,0.0007316485213943
1000000,100000,0.1,1e-05,8,nl,128,1.0,12,A_true,5.058620320120482e-14,0.0,0.0,,0.9546006714716904,main,0.0,0.0198826821875688
1000000,100000,0.1,1e-05,8,nl,128,1.0,12,A_interval_grad,2.383414877614136e-15,0.0,0.0,,0.3763917995909654,main,,0.0198826821875688
1000000,100000,0.1,1e-05,4,lin,128,0.0,12,A_true,2.0118718220047623e-14,0.0,0.0,,0.7486581632664472,main,0.0,0.001119524076411
1000000,100000,0.1,1e-05,4,lin,128,0.0,12,A_interval_grad,3.6063619700946224e-15,0.0,0.0,,0.9187821832969764,main,,0.001119524076411
1000000,100000,0.1,1e-05,4,nl,128,0.0,12,A_true,1.108536585365853e-16,0.0,0.0,,,main,7.0,0.037820917204764
1000000,100000,0.1,1e-05,4,nl,128,0.0,12,A_interval_grad,4.121403965922444e-15,0.0,0.0,,0.9311633943678672,main,,0.037820917204764
1000000,100000,0.1,1e-05,4,lin,128,1.0,12,A_true,1.9863167708072052e-14,0.0,0.0,,0.7223087708571367,main,0.0,0.0102195901324545
1000000,100000,0.1,1e-05,4,lin,128,1.0,12,A_interval_grad,4.9012728835884915e-15,0.0,0.0,,0.916702778069758,main,,0.0102195901324545
1000000,100000,0.1,1e-05,4,nl,128,1.0,12,A_true,6.529904734804427e-16,0.0,0.0,,-0.2411996516794783,main,0.0,0.0567870978226843
1000000,100000,0.1,1e-05,4,nl,128,1.0,12,A_interval_grad,1.959077859371297e-14,0.0,0.0,,0.9497578153829004,main,,0.0567870978226843
1000000,100000,0.1,0.0001,8,lin,128,0.0,12,A_true,2.434372792460249e-13,0.0,0.0,,0.9459073261843216,main,0.0,4.046965070927737e-05
1000000,100000,0.1,0.0001,8,lin,128,0.0,12,A_interval_grad,3.7102956703467216e-14,0.0,0.0,,0.9067497995026824,main,,4.046965070927737e-05
1000000,100000,0.1,0.0001,8,nl,128,0.0,12,A_true,2.1749548987350882e-13,0.0,0.0,,0.2981042457101803,main,0.0,0.0174644024902081
1000000,100000,0.1,0.0001,8,nl,128,0.0,12,A_interval_grad,7.03180859384208e-14,0.0,0.0,,0.9586977433474776,main,,0.0174644024902081
1000000,100000,0.1,0.0001,8,lin,128,1.0,12,A_true,2.917288496297862e-13,0.0,0.0,,0.8760653456006433,main,0.0,0.0005978615241192
1000000,100000,0.1,0.0001,8,lin,128,1.0,12,A_interval_grad,3.756194487558146e-14,0.0,0.0,,0.9294534696941218,main,,0.0005978615241192
1000000,100000,0.1,0.0001,8,nl,128,1.0,12,A_true,1.98389241850096e-13,0.0,0.0,,0.8482332221412354,main,0.0,0.0165722907455617
1000000,100000,0.1,0.0001,8,nl,128,1.0,12,A_interval_grad,7.42894338400899e-14,0.0,0.0,,0.8787460096893663,main,,0.0165722907455617
1000000,100000,0.1,0.0001,4,lin,128,0.0,12,A_true,5.041119937341832e-13,0.0,0.0,,0.9560749684692336,main,0.0,0.0005627919049446
1000000,100000,0.1,0.0001,4,lin,128,0.0,12,A_interval_grad,3.0344766153249225e-14,0.0,0.0,,0.9404493897056496,main,,0.0005627919049446
1000000,100000,0.1,0.0001,4,nl,128,0.0,12,A_true,3.999532570402676e-13,0.0,0.0,,0.9655123090282748,main,0.0,0.0138723057422835
1000000,100000,0.1,0.0001,4,nl,128,0.0,12,A_interval_grad,6.207844399671767e-14,0.0,0.0,,0.9734564554214266,main,,0.0138723057422835
1000000,100000,0.1,0.0001,4,lin,128,1.0,12,A_true,4.406358477510087e-13,0.0,0.0,,0.9398481778837174,main,0.0,0.0094236910429248
1000000,100000,0.1,0.0001,4,lin,128,1.0,12,A_interval_grad,2.9788062446928275e-14,0.0,0.0,,0.907062880181545,main,,0.0094236910429248
1000000,100000,0.1,0.0001,4,nl,128,1.0,12,A_true,4.3474630684560693e-13,0.0,0.0,,0.9673072952766196,main,0.0,0.0184691407049738
1000000,100000,0.1,0.0001,4,nl,128,1.0,12,A_interval_grad,1.1266510019880889e-13,0.0,0.0,,0.9700924086011604,main,,0.0184691407049738
1000000,100000,0.1,0.001,8,lin,128,0.0,12,A_true,2.035575509452182e-12,0.0,0.0,,0.2630178763439457,main,0.0,3.989368992620986e-05
1000000,100000,0.1,0.001,8,lin,128,0.0,12,A_interval_grad,4.133240188867593e-13,0.0,0.0,,0.9184538098483024,main,,3.989368992620986e-05
1000000,100000,0.1,0.001,8,nl,128,0.0,12,A_true,1.4168306663204753e-12,0.0,0.0,,0.9590950533556448,main,0.0,0.012379286984988
1000000,100000,0.1,0.001,8,nl,128,0.0,12,A_interval_grad,4.453554532939312e-13,0.0,0.0,,0.924367507868143,main,,0.012379286984988
1000000,100000,0.1,0.001,8,lin,128,1.0,12,A_true,7.46665235751222e-12,0.0,0.0,,0.9614201713547116,main,0.0,0.0006908997258231
1000000,100000,0.1,0.001,8,lin,128,1.0,12,A_interval_grad,8.319015345661555e-13,0.0,0.0,,0.9433145454306446,main,,0.0006908997258231
1000000,100000,0.1,0.001,8,nl,128,1.0,12,A_true,3.093076229079461e-14,0.0,0.0,,-0.191693803554096,main,0.0,0.014935111593393
1000000,100000,0.1,0.001,8,nl,128,1.0,12,A_interval_grad,2.864132756240753e-13,0.0,0.0,,0.9198493689559176,main,,0.014935111593393
1000000,100000,0.1,0.001,4,lin,128,0.0,12,A_true,1.3871078065400205e-13,0.0,0.0,,-0.1141240167199275,main,0.0,0.0012160294604781
1000000,100000,0.1,0.001,4,lin,128,0.0,12,A_interval_grad,5.2326287725482055e-15,0.0,0.0,,-0.2192487099435862,main,,0.0012160294604781
1000000,100000,0.1,0.001,4,nl,128,0.0,12,A_true,8.55928577568979e-13,0.0,0.0,,0.461655693305789,main,0.0,0.0184877260844713
1000000,100000,0.1,0.001,4,nl,128,0.0,12,A_interval_grad,3.1612932966361824e-13,0.0,0.0,,0.7741657213592239,main,,0.0184877260844713
1000000,100000,0.1,0.001,4,lin,128,1.0,12,A_true,2.7855529809370465e-12,0.0,0.0,,0.7554655198194324,main,0.0,0.0130152127447632
1000000,100000,0.1,0.001,4,lin,128,1.0,12,A_interval_grad,1.685304237131642e-13,0.0,0.0,,0.7330939781601828,main,,0.0130152127447632
1000000,100000,0.1,0.001,4,nl,128,1.0,12,A_true,1.4717220386368147e-14,0.0,0.0,,-0.2212713384414097,main,0.0,0.0237334003831422
1000000,100000,0.1,0.001,4,nl,128,1.0,12,A_interval_grad,5.2402391330979036e-15,0.0,0.0,,-0.2810575130004635,main,,0.0237334003831422
1000000,100000,0.1,0.01,8,lin,128,0.0,12,A_true,2.508434371307296e-12,0.0,0.0,,-0.1523094330577878,main,0.0,4.742198579216495e-05
1000000,100000,0.1,0.01,8,lin,128,0.0,12,A_interval_grad,1.799802806135092e-13,0.0,0.0,,-0.1695110543258864,main,,4.742198579216495e-05
1000000,100000,0.1,0.01,8,nl,128,0.0,12,A_true,3.726889233602695e-14,0.0,0.0,,-0.1298303620267258,main,0.0,0.0085400763050113
1000000,100000,0.1,0.01,8,nl,128,0.0,12,A_interval_grad,1.7603434716145994e-15,0.0,0.0,,-0.2271726726432974,main,,0.0085400763050113
1000000,100000,0.1,0.01,8,lin,128,1.0,12,A_true,8.814216654066639e-13,0.0,0.0,,-0.1213023059003757,main,0.0,0.0007362095034331
1000000,100000,0.1,0.01,8,lin,128,1.0,12,A_interval_grad,6.841678187836864e-14,0.0,0.0,,-0.1441346276195765,main,,0.0007362095034331
1000000,100000,0.1,0.01,8,nl,128,1.0,12,A_true,1.3333171375658694e-14,0.0,0.0,,-0.1970702439643015,main,0.0,0.0274464418960304
1000000,100000,0.1,0.01,8,nl,128,1.0,12,A_interval_grad,1.1141826698972524e-14,0.0,0.0,,-0.2017385192925409,main,,0.0274464418960304
1000000,100000,0.1,0.01,4,lin,128,0.0,12,A_true,5.8512183598857e-14,0.0,0.0,,-0.1110462584684321,main,0.0,0.0010189286611423
1000000,100000,0.1,0.01,4,lin,128,0.0,12,A_interval_grad,2.500886691989429e-15,0.0,0.0,,-0.1512776301560987,main,,0.0010189286611423
1000000,100000,0.1,0.01,4,nl,128,0.0,12,A_true,9.165872886338302e-15,0.0,0.0,,-0.2063989842527662,main,0.0,0.0286061456105016
1000000,100000,0.1,0.01,4,nl,128,0.0,12,A_interval_grad,5.050532966376915e-15,0.0,0.0,,-0.1455633432908676,main,,0.0286061456105016
1000000,100000,0.1,0.01,4,lin,128,1.0,12,A_true,3.9959615664224045e-14,0.0,0.0,,-0.4805740258185536,main,0.0,0.0097559673033802
1000000,100000,0.1,0.01,4,lin,128,1.0,12,A_interval_grad,7.196992888384617e-15,0.0,0.0,,-0.3704269633844324,main,,0.0097559673033802
1000000,100000,0.1,0.01,4,nl,128,1.0,12,A_true,5.7723146026765e-16,0.0,0.0,,-0.5868897631924759,main,0.0,0.0320843420280776
1000000,100000,0.1,0.01,4,nl,128,1.0,12,A_interval_grad,3.1250977511794044e-16,0.0,0.0,,-0.4199349525928291,main,,0.0320843420280776
1000000,10000,0.01,1e-05,8,lin,128,0.0,12,A_true,1.7503129718418952e-14,0.0,0.0,,0.3864485589995573,main,0.0,2.9782363045795384e-06
1000000,10000,0.01,1e-05,8,lin,128,0.0,12,A_interval_grad,2.399008763210886e-16,0.0,0.0,,0.8934383960641819,main,,2.9782363045795384e-06
1000000,10000,0.01,1e-05,8,nl,128,0.0,12,A_true,7.822813888502169e-14,0.0,0.0,,0.7931177945786929,main,0.0,0.00125099613346
1000000,10000,0.01,1e-05,8,nl,128,0.0,12,A_interval_grad,4.38072915434604e-16,0.0,0.0,,0.9523562646735708,main,,0.00125099613346
1000000,10000,0.01,1e-05,8,lin,128,1.0,12,A_true,7.937825295918806e-14,0.0,0.0,,-0.0268974344240635,main,0.0,0.0001106192736247
1000000,10000,0.01,1e-05,8,lin,128,1.0,12,A_interval_grad,6.394909918043705e-16,0.0,0.0,,0.8831679133602786,main,,0.0001106192736247
1000000,10000,0.01,1e-05,8,nl,128,1.0,12,A_true,2.7610240628023105e-13,0.0,0.0,,0.9959460955800966,main,0.0,0.0014099538698744
1000000,10000,0.01,1e-05,8,nl,128,1.0,12,A_interval_grad,1.0588402571910705e-15,0.0,0.0,,0.9383858317323654,main,,0.0014099538698744
1000000,10000,0.01,1e-05,4,lin,128,0.0,12,A_true,1.1118947057343496e-14,0.0,0.0,,0.0699150191773823,main,0.0,0.0001044497007422
1000000,10000,0.01,1e-05,4,lin,128,0.0,12,A_interval_grad,2.540152915777318e-16,0.0,0.0,,0.8960931750534744,main,,0.0001044497007422
1000000,10000,0.01,1e-05,4,nl,128,0.0,12,A_true,1.108536585365853e-16,0.0,0.0,,,main,7.0,0.0032203674677774
1000000,10000,0.01,1e-05,4,nl,128,0.0,12,A_interval_grad,4.513363414605462e-16,0.0,0.0,,0.9514039492512968,main,,0.0032203674677774
1000000,10000,0.01,1e-05,4,lin,128,1.0,12,A_true,1.4209094105074517e-13,0.0,0.0,,0.9873324716202796,main,0.0,0.0005886964835525
1000000,10000,0.01,1e-05,4,lin,128,1.0,12,A_interval_grad,5.592550442148679e-16,0.0,0.0,,0.8765966461488219,main,,0.0005886964835525
